"participant","trialNumber","cue","correct","inTraining","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","partic.gender","phase","partic.age"
"s991",3,"spatial",TRUE,FALSE,"peltas","male_side","bear_large_male","pel","bear_dimin","pelfek","peltas","peltas","Male","test",66
"s991",4,"spatial",TRUE,FALSE,"tosfek","male","gate_large","tos","gate_dimin","tosfek","tostas","tosfek","Male","test",66
"s991",5,"spatial",TRUE,TRUE,"falfek","female","candleholder_large","fal","candleholder_dimin","falfek","faltas","falfek","Male","test",66
"s991",6,"spatial",TRUE,FALSE,"pelfek","female","bear_large_male","pel","bear_dimin","pelfek","peltas","pelfek","Male","test",66
"s991",7,"spatial",TRUE,TRUE,"fisfek","male","bokchoy_large","fis","bokchoy_dimin","fisfek","fistas","fisfek","Male","test",66
"s991",8,"spatial",TRUE,FALSE,"tostas","female_side","gate_large","tos","gate_dimin","tosfek","tostas","tostas","Male","test",66
"s991",9,"spatial",TRUE,FALSE,"toltas","male_side","chair_large","tol","chair_dimin","tolfek","toltas","toltas","Male","test",66
"s991",10,"spatial",TRUE,FALSE,"wuntas","male_side","fox_large_male","wun","fox_dimin","wunfek","wuntas","wuntas","Male","test",66
"s991",11,"spatial",TRUE,TRUE,"rultas","female_side","pitcher_large","rul","pitcher_dimin","rulfek","rultas","rultas","Male","test",66
"s991",12,"spatial",TRUE,FALSE,"rilfek","female","fox_large_male","ril","fox_dimin","rilfek","riltas","rilfek","Male","test",66
"s991",13,"spatial",TRUE,FALSE,"riltas","male_side","fox_large_male","ril","fox_dimin","rilfek","riltas","riltas","Male","test",66
"s991",14,"spatial",TRUE,FALSE,"tolfek","male","chair_large","tol","chair_dimin","tolfek","toltas","tolfek","Male","test",66
"s991",15,"spatial",TRUE,TRUE,"wanfek","male","bokchoy_large","wan","bokchoy_dimin","wanfek","wantas","wanfek","Male","test",66
"s991",16,"spatial",TRUE,TRUE,"rikfek","female","bear_large_male","rik","bear_dimin","rikfek","riktas","rikfek","Male","test",66
"s991",17,"spatial",TRUE,FALSE,"peltas","female_side","bear_large_male","pel","bear_dimin","pelfek","peltas","peltas","Male","test",66
"s991",18,"spatial",TRUE,FALSE,"rilfek","male","fox_large_male","ril","fox_dimin","rilfek","riltas","rilfek","Male","test",66
"s991",19,"spatial",TRUE,FALSE,"fenfek","male","mushroom_large","fen","mushroom_dimin","fenfek","fentas","fenfek","Male","test",66
"s991",20,"spatial",TRUE,FALSE,"riltas","female_side","fox_large_male","ril","fox_dimin","rilfek","riltas","riltas","Male","test",66
"s991",21,"spatial",TRUE,TRUE,"wanfek","female","bokchoy_large","wan","bokchoy_dimin","wanfek","wantas","wanfek","Male","test",66
"s991",22,"spatial",TRUE,FALSE,"wunfek","female","fox_large_male","wun","fox_dimin","wunfek","wuntas","wunfek","Male","test",66
"s991",23,"spatial",TRUE,FALSE,"wuntas","female_side","fox_large_male","wun","fox_dimin","wunfek","wuntas","wuntas","Male","test",66
"s991",24,"spatial",TRUE,TRUE,"rultas","male_side","pitcher_large","rul","pitcher_dimin","rulfek","rultas","rultas","Male","test",66
"s991",25,"spatial",TRUE,TRUE,"wantas","male_side","bokchoy_large","wan","bokchoy_dimin","wanfek","wantas","wantas","Male","test",66
"s991",26,"spatial",TRUE,FALSE,"tostas","male_side","gate_large","tos","gate_dimin","tosfek","tostas","tostas","Male","test",66
"s991",27,"spatial",TRUE,TRUE,"rulfek","female","pitcher_large","rul","pitcher_dimin","rulfek","rultas","rulfek","Male","test",66
"s991",28,"spatial",TRUE,TRUE,"riktas","male_side","bear_large_male","rik","bear_dimin","rikfek","riktas","riktas","Male","test",66
"s991",29,"spatial",TRUE,FALSE,"tolfek","female","chair_large","tol","chair_dimin","tolfek","toltas","tolfek","Male","test",66
"s991",30,"spatial",TRUE,FALSE,"tosfek","female","gate_large","tos","gate_dimin","tosfek","tostas","tosfek","Male","test",66
"s991",31,"spatial",TRUE,TRUE,"riktas","female_side","bear_large_male","rik","bear_dimin","rikfek","riktas","riktas","Male","test",66
"s991",32,"spatial",TRUE,TRUE,"faltas","female_side","candleholder_large","fal","candleholder_dimin","falfek","faltas","faltas","Male","test",66
"s991",33,"spatial",TRUE,FALSE,"wunfek","male","fox_large_male","wun","fox_dimin","wunfek","wuntas","wunfek","Male","test",66
"s991",34,"spatial",TRUE,FALSE,"fentas","male_side","mushroom_large","fen","mushroom_dimin","fenfek","fentas","fentas","Male","test",66
"s991",35,"spatial",TRUE,TRUE,"wuktas","male_side","chair_large","wuk","chair_dimin","wukfek","wuktas","wuktas","Male","test",66
"s991",36,"spatial",TRUE,FALSE,"toltas","female_side","chair_large","tol","chair_dimin","tolfek","toltas","toltas","Male","test",66
"s991",37,"spatial",TRUE,TRUE,"wukfek","female","chair_large","wuk","chair_dimin","wukfek","wuktas","wukfek","Male","test",66
"s991",38,"spatial",TRUE,TRUE,"falfek","male","candleholder_large","fal","candleholder_dimin","falfek","faltas","falfek","Male","test",66
"s991",39,"spatial",TRUE,TRUE,"wantas","female_side","bokchoy_large","wan","bokchoy_dimin","wanfek","wantas","wantas","Male","test",66
"s991",40,"spatial",TRUE,TRUE,"wukfek","male","chair_large","wuk","chair_dimin","wukfek","wuktas","wukfek","Male","test",66
"s991",41,"spatial",TRUE,TRUE,"fistas","female_side","bokchoy_large","fis","bokchoy_dimin","fisfek","fistas","fistas","Male","test",66
"s991",42,"spatial",TRUE,TRUE,"wuktas","female_side","chair_large","wuk","chair_dimin","wukfek","wuktas","wuktas","Male","test",66
"s991",43,"spatial",TRUE,FALSE,"pelfek","male","bear_large_male","pel","bear_dimin","pelfek","peltas","pelfek","Male","test",66
"s991",44,"spatial",TRUE,FALSE,"fentas","female_side","mushroom_large","fen","mushroom_dimin","fenfek","fentas","fentas","Male","test",66
"s991",45,"spatial",TRUE,TRUE,"faltas","male_side","candleholder_large","fal","candleholder_dimin","falfek","faltas","faltas","Male","test",66
"s991",46,"spatial",TRUE,TRUE,"rulfek","male","pitcher_large","rul","pitcher_dimin","rulfek","rultas","rulfek","Male","test",66
"s991",47,"spatial",TRUE,FALSE,"fenfek","female","mushroom_large","fen","mushroom_dimin","fenfek","fentas","fenfek","Male","test",66
"s991",48,"spatial",TRUE,TRUE,"rikfek","male","bear_large_male","rik","bear_dimin","rikfek","riktas","rikfek","Male","test",66
"s992",1,"spatial",TRUE,TRUE,"fektas","male","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fektas","Female","test",27
"s992",2,"spatial",FALSE,FALSE,"wukrik","male_side","gate_large","wuk","gate_dimin","wuktas","wukrik","wuktas","Female","test",27
"s992",3,"spatial",TRUE,TRUE,"fistas","male","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female","test",27
"s992",4,"spatial",TRUE,FALSE,"wantas","male","chair_large","wan","chair_dimin","wantas","wanrik","wantas","Female","test",27
"s992",5,"spatial",TRUE,FALSE,"wuntas","female","fox_large_male","wun","fox_dimin","wuntas","wunrik","wuntas","Female","test",27
"s992",6,"spatial",TRUE,TRUE,"fentas","male","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female","test",27
"s992",7,"spatial",TRUE,FALSE,"wantas","female","chair_large","wan","chair_dimin","wantas","wanrik","wantas","Female","test",27
"s992",8,"spatial",TRUE,FALSE,"toltas","female","fox_large_male","tol","fox_dimin","toltas","tolrik","toltas","Female","test",27
"s992",9,"spatial",TRUE,FALSE,"wuntas","male","fox_large_male","wun","fox_dimin","wuntas","wunrik","wuntas","Female","test",27
"s992",10,"spatial",FALSE,TRUE,"tosrik","male_side","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tostas","Female","test",27
"s992",11,"spatial",FALSE,FALSE,"rilrik","male_side","mushroom_large","ril","mushroom_dimin","riltas","rilrik","riltas","Female","test",27
"s992",12,"spatial",FALSE,TRUE,"rultas","male","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female","test",27
"s992",13,"spatial",TRUE,FALSE,"wunrik","male_side","fox_large_male","wun","fox_dimin","wuntas","wunrik","wunrik","Female","test",27
"s992",14,"spatial",FALSE,FALSE,"wuktas","male","gate_large","wuk","gate_dimin","wuktas","wukrik","wukrik","Female","test",27
"s992",15,"spatial",FALSE,TRUE,"tosrik","female_side","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tostas","Female","test",27
"s992",16,"spatial",FALSE,TRUE,"peltas","male","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female","test",27
"s992",17,"spatial",TRUE,FALSE,"falrik","female_side","bear_large_male","fal","bear_dimin","faltas","falrik","falrik","Female","test",27
"s992",18,"spatial",FALSE,TRUE,"tostas","male","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tosrik","Female","test",27
"s992",19,"spatial",FALSE,FALSE,"faltas","female","bear_large_male","fal","bear_dimin","faltas","falrik","falrik","Female","test",27
"s992",20,"spatial",TRUE,FALSE,"toltas","male","fox_large_male","tol","fox_dimin","toltas","tolrik","toltas","Female","test",27
"s992",21,"spatial",FALSE,TRUE,"fenrik","female_side","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female","test",27
"s992",22,"spatial",FALSE,FALSE,"tolrik","male_side","fox_large_male","tol","fox_dimin","toltas","tolrik","toltas","Female","test",27
"s992",23,"spatial",TRUE,TRUE,"rulrik","female_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female","test",27
"s992",24,"spatial",TRUE,TRUE,"pelrik","female_side","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female","test",27
"s992",25,"spatial",FALSE,TRUE,"fenrik","male_side","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female","test",27
"s992",26,"spatial",FALSE,TRUE,"peltas","female","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female","test",27
"s992",27,"spatial",FALSE,TRUE,"tostas","female","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tosrik","Female","test",27
"s992",28,"spatial",TRUE,TRUE,"pelrik","male_side","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female","test",27
"s992",29,"spatial",TRUE,TRUE,"rultas","female","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rultas","Female","test",27
"s992",30,"spatial",FALSE,FALSE,"wukrik","female_side","gate_large","wuk","gate_dimin","wuktas","wukrik","wuktas","Female","test",27
"s992",31,"spatial",TRUE,TRUE,"fekrik","female_side","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fekrik","Female","test",27
"s992",32,"spatial",TRUE,FALSE,"wunrik","female_side","fox_large_male","wun","fox_dimin","wuntas","wunrik","wunrik","Female","test",27
"s992",33,"spatial",FALSE,TRUE,"fekrik","male_side","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fektas","Female","test",27
"s992",34,"spatial",FALSE,TRUE,"fisrik","female_side","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female","test",27
"s992",35,"spatial",TRUE,FALSE,"rilrik","female_side","mushroom_large","ril","mushroom_dimin","riltas","rilrik","rilrik","Female","test",27
"s992",36,"spatial",TRUE,TRUE,"fentas","female","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female","test",27
"s992",37,"spatial",FALSE,TRUE,"fisrik","male_side","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female","test",27
"s992",38,"spatial",FALSE,FALSE,"faltas","male","bear_large_male","fal","bear_dimin","faltas","falrik","falrik","Female","test",27
"s992",39,"spatial",TRUE,TRUE,"rulrik","male_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female","test",27
"s992",40,"spatial",TRUE,TRUE,"fektas","female","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fektas","Female","test",27
"s992",41,"spatial",TRUE,FALSE,"falrik","male_side","bear_large_male","fal","bear_dimin","faltas","falrik","falrik","Female","test",27
"s992",42,"spatial",FALSE,FALSE,"riltas","male","mushroom_large","ril","mushroom_dimin","riltas","rilrik","rilrik","Female","test",27
"s992",43,"spatial",FALSE,FALSE,"tolrik","female_side","fox_large_male","tol","fox_dimin","toltas","tolrik","toltas","Female","test",27
"s992",44,"spatial",FALSE,FALSE,"riltas","female","mushroom_large","ril","mushroom_dimin","riltas","rilrik","rilrik","Female","test",27
"s992",45,"spatial",TRUE,FALSE,"wuktas","female","gate_large","wuk","gate_dimin","wuktas","wukrik","wuktas","Female","test",27
"s992",46,"spatial",FALSE,FALSE,"wanrik","male_side","chair_large","wan","chair_dimin","wantas","wanrik","wantas","Female","test",27
"s992",47,"spatial",FALSE,TRUE,"fistas","female","chair_large","fis","chair_dimin","fistas","fisrik","fisrik","Female","test",27
"s992",48,"spatial",FALSE,FALSE,"wanrik","female_side","chair_large","wan","chair_dimin","wantas","wanrik","wantas","Female","test",27
"s993",1,"social",TRUE,FALSE,"rikril","female","bokchoy_large","rik","bokchoy_dimin","rikril","rikfek","rikril","Female","test",39
"s993",2,"social",TRUE,TRUE,"falfek","male_side","pitcher_large","fal","pitcher_dimin","falril","falfek","falfek","Female","test",39
"s993",3,"social",TRUE,TRUE,"rulfek","male","bokchoy_large","rul","bokchoy_dimin","rulril","rulfek","rulfek","Female","test",39
"s993",4,"social",TRUE,FALSE,"pelril","female","chair_large","pel","chair_dimin","pelril","pelfek","pelril","Female","test",39
"s993",5,"social",TRUE,FALSE,"wunril","female_side","gate_large","wun","gate_dimin","wunril","wunfek","wunril","Female","test",39
"s993",6,"social",TRUE,FALSE,"pelfek","male","chair_large","pel","chair_dimin","pelril","pelfek","pelfek","Female","test",39
"s993",7,"social",TRUE,TRUE,"tolfek","male","chair_large","tol","chair_dimin","tolril","tolfek","tolfek","Female","test",39
"s993",8,"social",TRUE,FALSE,"wunfek","male_side","gate_large","wun","gate_dimin","wunril","wunfek","wunfek","Female","test",39
"s993",9,"social",TRUE,TRUE,"fisril","female_side","mushroom_large","fis","mushroom_dimin","fisril","fisfek","fisril","Female","test",39
"s993",10,"social",TRUE,FALSE,"tasril","female_side","bear_large_male","tas","bear_dimin","tasril","tasfek","tasril","Female","test",39
"s993",11,"social",TRUE,FALSE,"rikril","female_side","bokchoy_large","rik","bokchoy_dimin","rikril","rikfek","rikril","Female","test",39
"s993",12,"social",TRUE,TRUE,"wanfek","male","fox_large_male","wan","fox_dimin","wanril","wanfek","wanfek","Female","test",39
"s993",13,"social",TRUE,TRUE,"rulril","female","bokchoy_large","rul","bokchoy_dimin","rulril","rulfek","rulril","Female","test",39
"s993",14,"social",TRUE,FALSE,"fenfek","male_side","fox_large_male","fen","fox_dimin","fenril","fenfek","fenfek","Female","test",39
"s993",15,"social",TRUE,FALSE,"fenril","female_side","fox_large_male","fen","fox_dimin","fenril","fenfek","fenril","Female","test",39
"s993",16,"social",TRUE,TRUE,"fisfek","male","mushroom_large","fis","mushroom_dimin","fisril","fisfek","fisfek","Female","test",39
"s993",17,"social",TRUE,TRUE,"falfek","male","pitcher_large","fal","pitcher_dimin","falril","falfek","falfek","Female","test",39
"s993",18,"social",TRUE,TRUE,"wukfek","male","candleholder_large","wuk","candleholder_dimin","wukril","wukfek","wukfek","Female","test",39
"s993",19,"social",TRUE,TRUE,"wanril","female_side","fox_large_male","wan","fox_dimin","wanril","wanfek","wanril","Female","test",39
"s993",20,"social",TRUE,FALSE,"wunfek","male","gate_large","wun","gate_dimin","wunril","wunfek","wunfek","Female","test",39
"s993",21,"social",TRUE,TRUE,"wukfek","male_side","candleholder_large","wuk","candleholder_dimin","wukril","wukfek","wukfek","Female","test",39
"s993",22,"social",TRUE,TRUE,"falril","female_side","pitcher_large","fal","pitcher_dimin","falril","falfek","falril","Female","test",39
"s993",23,"social",TRUE,TRUE,"wanfek","male_side","fox_large_male","wan","fox_dimin","wanril","wanfek","wanfek","Female","test",39
"s993",24,"social",TRUE,FALSE,"tosfek","male","bear_large_male","tos","bear_dimin","tosril","tosfek","tosfek","Female","test",39
"s993",25,"social",TRUE,TRUE,"tolril","female","chair_large","tol","chair_dimin","tolril","tolfek","tolril","Female","test",39
"s993",26,"social",TRUE,FALSE,"tasril","female","bear_large_male","tas","bear_dimin","tasril","tasfek","tasril","Female","test",39
"s993",27,"social",TRUE,TRUE,"tolfek","male_side","chair_large","tol","chair_dimin","tolril","tolfek","tolfek","Female","test",39
"s993",28,"social",TRUE,FALSE,"tasfek","male_side","bear_large_male","tas","bear_dimin","tasril","tasfek","tasfek","Female","test",39
"s993",29,"social",TRUE,FALSE,"fenfek","male","fox_large_male","fen","fox_dimin","fenril","fenfek","fenfek","Female","test",39
"s993",30,"social",TRUE,TRUE,"tolril","female_side","chair_large","tol","chair_dimin","tolril","tolfek","tolril","Female","test",39
"s993",31,"social",TRUE,FALSE,"fenril","female","fox_large_male","fen","fox_dimin","fenril","fenfek","fenril","Female","test",39
"s993",32,"social",TRUE,FALSE,"tosril","female_side","bear_large_male","tos","bear_dimin","tosril","tosfek","tosril","Female","test",39
"s993",33,"social",TRUE,TRUE,"falril","female","pitcher_large","fal","pitcher_dimin","falril","falfek","falril","Female","test",39
"s993",34,"social",TRUE,TRUE,"wukril","female","candleholder_large","wuk","candleholder_dimin","wukril","wukfek","wukril","Female","test",39
"s993",35,"social",TRUE,FALSE,"rikfek","male_side","bokchoy_large","rik","bokchoy_dimin","rikril","rikfek","rikfek","Female","test",39
"s993",36,"social",TRUE,FALSE,"pelfek","male_side","chair_large","pel","chair_dimin","pelril","pelfek","pelfek","Female","test",39
"s993",37,"social",TRUE,FALSE,"pelril","female_side","chair_large","pel","chair_dimin","pelril","pelfek","pelril","Female","test",39
"s993",38,"social",TRUE,TRUE,"fisril","female","mushroom_large","fis","mushroom_dimin","fisril","fisfek","fisril","Female","test",39
"s993",39,"social",TRUE,FALSE,"tosfek","male_side","bear_large_male","tos","bear_dimin","tosril","tosfek","tosfek","Female","test",39
"s993",40,"social",TRUE,TRUE,"wukril","female_side","candleholder_large","wuk","candleholder_dimin","wukril","wukfek","wukril","Female","test",39
"s993",41,"social",TRUE,TRUE,"fisfek","male_side","mushroom_large","fis","mushroom_dimin","fisril","fisfek","fisfek","Female","test",39
