"gender"	"yearOfBirth"	"phase"	"weak.past"	"strong.past"	"category"	"sensibility"	"partnerRegRate"	"partnerRegCondition"	"item.reg.mean"	"response"	"regular"	"participant"	"age"
"Male"	1974	"posttest"	"skinged"	"skang"	"sang"	"random"	0.25	"decrease"	0.52	"skang"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"geemed"	"gemt"	"kept"	"random"	0.25	"decrease"	0.693	"gemt"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"jined"	"jone"	"drove"	"random"	0.25	"decrease"	0.658	"jined"	TRUE	"s6268"	40
"Male"	1974	"pretest"	"strilled"	"strilt"	"burnt"	"random"	0.25	"decrease"	0.772	"strilt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"jurned"	"jurnt"	"burnt"	"random"	0.25	"decrease"	0.718	"jurnt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"glilled"	"glilt"	"burnt"	"random"	0.25	"decrease"	0.673	"glilt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"jeemed"	"jemt"	"kept"	"random"	0.25	"decrease"	0.723	"jemt"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"streeled"	"strelt"	"kept"	"random"	0.25	"decrease"	0.51	"strelt"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"quided"	"quode"	"drove"	"random"	0.25	"decrease"	0.47	"quode"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"splinked"	"splank"	"sang"	"random"	0.25	"decrease"	0.49	"splinked"	TRUE	"s6268"	40
"Male"	1974	"posttest"	"shinged"	"shang"	"sang"	"random"	0.25	"decrease"	0.45	"shang"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"brived"	"brove"	"drove"	"random"	0.25	"decrease"	0.391	"brove"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"rurned"	"rurnt"	"burnt"	"random"	0.25	"decrease"	0.731	"rurnt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"pringed"	"prang"	"sang"	"random"	0.25	"decrease"	0.465	"prang"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"hurned"	"hurnt"	"burnt"	"random"	0.25	"decrease"	0.713	"hurnt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"splided"	"splode"	"drove"	"random"	0.25	"decrease"	0.475	"splode"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"glinked"	"glank"	"sang"	"random"	0.25	"decrease"	0.609	"glank"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"skrilled"	"skrilt"	"burnt"	"random"	0.25	"decrease"	0.733	"skrilt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"shreeped"	"shrept"	"kept"	"random"	0.25	"decrease"	0.46	"shrept"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"sneeped"	"snept"	"kept"	"random"	0.25	"decrease"	0.431	"snept"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"vurned"	"vurnt"	"burnt"	"random"	0.25	"decrease"	0.668	"vurnt"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"thringed"	"thrang"	"sang"	"random"	0.25	"decrease"	0.411	"thringed"	TRUE	"s6268"	40
"Male"	1974	"posttest"	"strimmed"	"stram"	"sang"	"random"	0.25	"decrease"	0.619	"stram"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"strited"	"strote"	"drove"	"random"	0.25	"decrease"	0.426	"strote"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"squided"	"squode"	"drove"	"random"	0.25	"decrease"	0.406	"squode"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"breeped"	"brept"	"kept"	"random"	0.25	"decrease"	0.55	"brept"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"neemed"	"nemt"	"kept"	"random"	0.25	"decrease"	0.658	"nemt"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"zimmed"	"zam"	"sang"	"random"	0.25	"decrease"	0.733	"zimmed"	TRUE	"s6268"	40
"Male"	1974	"posttest"	"klited"	"klote"	"drove"	"random"	0.25	"decrease"	0.554	"klote"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"twimmed"	"twam"	"sang"	"random"	0.25	"decrease"	0.54	"twimmed"	TRUE	"s6268"	40
"Male"	1974	"posttest"	"slurned"	"slurnt"	"burnt"	"random"	0.25	"decrease"	0.698	"slurnt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"sninked"	"snank"	"sang"	"random"	0.25	"decrease"	0.421	"snank"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"feemed"	"femt"	"kept"	"random"	0.25	"decrease"	0.673	"feemed"	TRUE	"s6268"	40
"Male"	1974	"posttest"	"sneemed"	"snemt"	"kept"	"random"	0.25	"decrease"	0.713	"snemt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"vrilled"	"vrilt"	"burnt"	"random"	0.25	"decrease"	0.772	"vrilt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"spinged"	"spang"	"sang"	"random"	0.25	"decrease"	0.401	"spang"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"prurned"	"prurnt"	"burnt"	"random"	0.25	"decrease"	0.688	"prurnt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"brurned"	"brurnt"	"burnt"	"random"	0.25	"decrease"	0.554	"brurnt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"threlled"	"threlt"	"burnt"	"random"	0.25	"decrease"	0.653	"threlt"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"thrided"	"throde"	"drove"	"random"	0.25	"decrease"	0.376	"throde"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"dwinked"	"dwank"	"sang"	"random"	0.25	"decrease"	0.431	"dwinked"	TRUE	"s6268"	40
"Male"	1974	"pretest"	"lelled"	"lelt"	"burnt"	"random"	0.25	"decrease"	0.668	"lelt"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"skeened"	"skent"	"kept"	"random"	0.25	"decrease"	0.688	"skent"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"slined"	"slone"	"drove"	"random"	0.25	"decrease"	0.614	"slone"	FALSE	"s6268"	40
"Male"	1974	"posttest"	"pleeled"	"plelt"	"kept"	"random"	0.25	"decrease"	0.574	"plelt"	FALSE	"s6268"	40
"Male"	1974	"pretest"	"schmeemed"	"schmemt"	"kept"	"random"	0.25	"decrease"	0.649	"schmeemed"	TRUE	"s6268"	40
"Male"	1967	"pretest"	"theeled"	"thelt"	"kept"	"random"	0.423	"decrease"	0.495	"thelt"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"swurned"	"swurnt"	"burnt"	"random"	0.423	"decrease"	0.723	"swurned"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"schmined"	"schmone"	"drove"	"random"	0.423	"decrease"	0.703	"schmined"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"blurned"	"blurnt"	"burnt"	"random"	0.423	"decrease"	0.639	"blurned"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"kleemed"	"klemt"	"kept"	"random"	0.423	"decrease"	0.653	"kleemed"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"sneemed"	"snemt"	"kept"	"random"	0.423	"decrease"	0.713	"sneemed"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"glilled"	"glilt"	"burnt"	"random"	0.423	"decrease"	0.673	"glilled"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"neemed"	"nemt"	"kept"	"random"	0.423	"decrease"	0.658	"nemt"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"squeeped"	"squept"	"kept"	"random"	0.423	"decrease"	0.52	"squept"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"twited"	"twote"	"drove"	"random"	0.423	"decrease"	0.446	"twote"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"brived"	"brove"	"drove"	"random"	0.423	"decrease"	0.391	"brived"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"chited"	"chote"	"drove"	"random"	0.423	"decrease"	0.579	"chited"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"thrimmed"	"thram"	"sang"	"random"	0.423	"decrease"	0.683	"thrimmed"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"vrilled"	"vrilt"	"burnt"	"random"	0.423	"decrease"	0.772	"vrilled"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"breeped"	"brept"	"kept"	"random"	0.423	"decrease"	0.55	"brept"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"skrilled"	"skrilt"	"burnt"	"random"	0.423	"decrease"	0.733	"skrilled"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"threlled"	"threlt"	"burnt"	"random"	0.423	"decrease"	0.653	"threlled"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"gurned"	"gurnt"	"burnt"	"random"	0.423	"decrease"	0.708	"gurned"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"theeped"	"thept"	"kept"	"random"	0.423	"decrease"	0.416	"thept"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"klilled"	"klilt"	"burnt"	"random"	0.423	"decrease"	0.693	"klilled"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"chimmed"	"cham"	"sang"	"random"	0.423	"decrease"	0.743	"chimmed"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"shreeped"	"shrept"	"kept"	"random"	0.423	"decrease"	0.46	"shrept"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"pleeled"	"plelt"	"kept"	"random"	0.423	"decrease"	0.574	"pleeled"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"trinked"	"trank"	"sang"	"random"	0.423	"decrease"	0.49	"trank"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"splided"	"splode"	"drove"	"random"	0.423	"decrease"	0.475	"splided"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"zited"	"zote"	"drove"	"random"	0.423	"decrease"	0.54	"zited"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"squited"	"squote"	"drove"	"random"	0.423	"decrease"	0.505	"squote"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"glinked"	"glank"	"sang"	"random"	0.423	"decrease"	0.609	"glinked"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"prurned"	"prurnt"	"burnt"	"random"	0.423	"decrease"	0.688	"prurned"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"slined"	"slone"	"drove"	"random"	0.423	"decrease"	0.614	"slined"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"squided"	"squode"	"drove"	"random"	0.423	"decrease"	0.406	"squode"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"kreened"	"krent"	"kept"	"random"	0.423	"decrease"	0.683	"kreened"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"vurned"	"vurnt"	"burnt"	"random"	0.423	"decrease"	0.668	"vurned"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"strimmed"	"stram"	"sang"	"random"	0.423	"decrease"	0.619	"strimmed"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"squeened"	"squent"	"kept"	"random"	0.423	"decrease"	0.629	"squent"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"jurned"	"jurnt"	"burnt"	"random"	0.423	"decrease"	0.718	"jurned"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"skinged"	"skang"	"sang"	"random"	0.423	"decrease"	0.52	"skinged"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"spinged"	"spang"	"sang"	"random"	0.423	"decrease"	0.401	"spang"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"strited"	"strote"	"drove"	"random"	0.423	"decrease"	0.426	"strited"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"swided"	"swode"	"drove"	"random"	0.423	"decrease"	0.356	"swided"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"brurned"	"brurnt"	"burnt"	"random"	0.423	"decrease"	0.554	"brurned"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"shinged"	"shang"	"sang"	"random"	0.423	"decrease"	0.45	"shang"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"slurned"	"slurnt"	"burnt"	"random"	0.423	"decrease"	0.698	"slurned"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"pringed"	"prang"	"sang"	"random"	0.423	"decrease"	0.465	"pringed"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"pited"	"pote"	"drove"	"random"	0.423	"decrease"	0.629	"pited"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"jeemed"	"jemt"	"kept"	"random"	0.423	"decrease"	0.723	"jeemed"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"klited"	"klote"	"drove"	"random"	0.423	"decrease"	0.554	"klote"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"smimmed"	"smam"	"sang"	"random"	0.423	"decrease"	0.579	"smimmed"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"ninked"	"nank"	"sang"	"random"	0.423	"decrease"	0.647	"ninked"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"dwided"	"dwode"	"drove"	"random"	0.423	"decrease"	0.416	"dwode"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"sninked"	"snank"	"sang"	"random"	0.423	"decrease"	0.421	"snank"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"dweeped"	"dwept"	"kept"	"random"	0.423	"decrease"	0.426	"dwept"	FALSE	"s6271"	47
"Male"	1967	"pretest"	"dwimmed"	"dwam"	"sang"	"random"	0.423	"decrease"	0.515	"dwam"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"dwilled"	"dwilt"	"burnt"	"random"	0.423	"decrease"	0.673	"dwilled"	TRUE	"s6271"	47
"Male"	1967	"pretest"	"skeened"	"skent"	"kept"	"random"	0.423	"decrease"	0.688	"skeened"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"surned"	"surnt"	"burnt"	"random"	0.423	"decrease"	0.698	"surned"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"skelled"	"skelt"	"burnt"	"random"	0.423	"decrease"	0.584	"skelled"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"spreemed"	"spremt"	"kept"	"random"	0.423	"decrease"	0.639	"spreemed"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"slilled"	"slilt"	"burnt"	"random"	0.423	"decrease"	0.693	"slilled"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"murned"	"murnt"	"burnt"	"random"	0.423	"decrease"	0.723	"murnt"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"prilled"	"prilt"	"burnt"	"random"	0.423	"decrease"	0.713	"prilled"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"snited"	"snote"	"drove"	"random"	0.423	"decrease"	0.53	"snote"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"cheemed"	"chemt"	"kept"	"random"	0.423	"decrease"	0.733	"cheemed"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"glined"	"glone"	"drove"	"random"	0.423	"decrease"	0.619	"glined"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"swited"	"swote"	"drove"	"random"	0.423	"decrease"	0.46	"swote"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"kleeled"	"klelt"	"kept"	"random"	0.423	"decrease"	0.554	"klelt"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"gimmed"	"gam"	"sang"	"random"	0.423	"decrease"	0.728	"gimmed"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"vrinked"	"vrank"	"sang"	"random"	0.423	"decrease"	0.515	"vrank"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"shreened"	"shrent"	"kept"	"random"	0.423	"decrease"	0.693	"shreened"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"greemed"	"gremt"	"kept"	"random"	0.423	"decrease"	0.629	"greemed"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"trurned"	"trurnt"	"burnt"	"random"	0.423	"decrease"	0.718	"trurned"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"neened"	"nent"	"kept"	"random"	0.423	"decrease"	0.663	"neened"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"grinked"	"grank"	"sang"	"random"	0.423	"decrease"	0.47	"grinked"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"fleeled"	"flelt"	"kept"	"random"	0.423	"decrease"	0.525	"flelt"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"skrurned"	"skrurnt"	"burnt"	"random"	0.423	"decrease"	0.668	"skrurned"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"sprurned"	"sprurnt"	"burnt"	"random"	0.423	"decrease"	0.688	"sprurned"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"sminked"	"smank"	"sang"	"random"	0.423	"decrease"	0.579	"sminked"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"skrinked"	"skrank"	"sang"	"random"	0.423	"decrease"	0.45	"skrinked"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"skeeped"	"skept"	"kept"	"random"	0.423	"decrease"	0.485	"skeeped"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"thided"	"thode"	"drove"	"random"	0.423	"decrease"	0.436	"thode"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"quinged"	"quang"	"sang"	"random"	0.423	"decrease"	0.53	"quinged"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"sprided"	"sprode"	"drove"	"random"	0.423	"decrease"	0.347	"sprode"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"streened"	"strent"	"kept"	"random"	0.423	"decrease"	0.718	"streened"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"splinged"	"splang"	"sang"	"random"	0.423	"decrease"	0.401	"splang"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"schmimmed"	"schmam"	"sang"	"random"	0.423	"decrease"	0.634	"schmimmed"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"shrided"	"shrode"	"drove"	"random"	0.423	"decrease"	0.376	"shrode"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"snined"	"snone"	"drove"	"random"	0.423	"decrease"	0.644	"snined"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"vinked"	"vank"	"sang"	"random"	0.423	"decrease"	0.624	"vinked"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"dwinged"	"dwang"	"sang"	"random"	0.423	"decrease"	0.485	"dwinged"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"drelled"	"drelt"	"burnt"	"random"	0.423	"decrease"	0.653	"drelled"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"fimmed"	"fam"	"sang"	"random"	0.423	"decrease"	0.772	"fimmed"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"dreeped"	"drept"	"kept"	"random"	0.423	"decrease"	0.441	"dreeped"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"fided"	"fode"	"drove"	"random"	0.423	"decrease"	0.485	"fided"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"zelled"	"zelt"	"burnt"	"random"	0.423	"decrease"	0.639	"zelled"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"skrined"	"skrone"	"drove"	"random"	0.423	"decrease"	0.599	"skrined"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"beeved"	"bove"	"drove"	"random"	0.423	"decrease"	0.574	"bove"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"preemed"	"premt"	"kept"	"random"	0.423	"decrease"	0.678	"preemed"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"twinked"	"twank"	"sang"	"random"	0.423	"decrease"	0.594	"twinked"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"sleeled"	"slelt"	"kept"	"random"	0.423	"decrease"	0.55	"sleeled"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"squined"	"squone"	"drove"	"random"	0.423	"decrease"	0.678	"squined"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"snurned"	"snurnt"	"burnt"	"random"	0.423	"decrease"	0.757	"snurned"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"strinked"	"strank"	"sang"	"random"	0.423	"decrease"	0.416	"strank"	FALSE	"s6271"	47
"Male"	1967	"posttest"	"klided"	"klode"	"drove"	"random"	0.423	"decrease"	0.495	"klided"	TRUE	"s6271"	47
"Male"	1967	"posttest"	"skurned"	"skurnt"	"burnt"	"random"	0.423	"decrease"	0.733	"skurned"	TRUE	"s6271"	47
"Male"	1990	"pretest"	"zimmed"	"zam"	"sang"	"random"	0.423	"decrease"	0.733	"zam"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"drurned"	"drurnt"	"burnt"	"random"	0.423	"decrease"	0.748	"drurnt"	FALSE	"s6273"	24
"Male"	1990	"posttest"	"fleeled"	"flelt"	"kept"	"random"	0.423	"decrease"	0.525	"fleeled"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"quinged"	"quang"	"sang"	"random"	0.423	"decrease"	0.53	"quinged"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"cheened"	"chent"	"kept"	"random"	0.423	"decrease"	0.743	"cheened"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"twimmed"	"twam"	"sang"	"random"	0.423	"decrease"	0.54	"twimmed"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"splurned"	"splurnt"	"burnt"	"random"	0.423	"decrease"	0.703	"splurned"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"trelled"	"trelt"	"burnt"	"random"	0.423	"decrease"	0.678	"trelt"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"greeled"	"grelt"	"kept"	"random"	0.423	"decrease"	0.562	"greeled"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"cheeled"	"chelt"	"kept"	"random"	0.423	"decrease"	0.545	"cheeled"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"sweeled"	"swelt"	"kept"	"random"	0.423	"decrease"	0.475	"swelt"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"yided"	"yode"	"drove"	"random"	0.423	"decrease"	0.401	"yided"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"yilled"	"yilt"	"burnt"	"random"	0.423	"decrease"	0.718	"yilled"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"jined"	"jone"	"drove"	"random"	0.423	"decrease"	0.658	"jined"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"jinked"	"jank"	"sang"	"random"	0.423	"decrease"	0.614	"jinked"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"schmimmed"	"schmam"	"sang"	"random"	0.423	"decrease"	0.634	"schmam"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"zeeped"	"zept"	"kept"	"random"	0.423	"decrease"	0.441	"zept"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"thurned"	"thurnt"	"burnt"	"random"	0.423	"decrease"	0.693	"thurned"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"plined"	"plone"	"drove"	"random"	0.423	"decrease"	0.713	"plined"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"schmited"	"schmote"	"drove"	"random"	0.423	"decrease"	0.45	"schmited"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"dwided"	"dwode"	"drove"	"random"	0.423	"decrease"	0.416	"dwode"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"trined"	"trone"	"drove"	"random"	0.423	"decrease"	0.614	"trone"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"smilled"	"smilt"	"burnt"	"random"	0.423	"decrease"	0.668	"smilled"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"streeled"	"strelt"	"kept"	"random"	0.423	"decrease"	0.51	"streeled"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"dwinged"	"dwang"	"sang"	"random"	0.423	"decrease"	0.485	"dwinged"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"dreened"	"drent"	"kept"	"random"	0.423	"decrease"	0.634	"drent"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"twelled"	"twelt"	"burnt"	"random"	0.423	"decrease"	0.559	"twelled"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"lelled"	"lelt"	"burnt"	"random"	0.423	"decrease"	0.668	"lelt"	FALSE	"s6273"	24
"Male"	1990	"posttest"	"slilled"	"slilt"	"burnt"	"random"	0.423	"decrease"	0.693	"slilt"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"rurned"	"rurnt"	"burnt"	"random"	0.423	"decrease"	0.731	"rurned"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"splinged"	"splang"	"sang"	"random"	0.423	"decrease"	0.401	"splang"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"quinked"	"quank"	"sang"	"random"	0.423	"decrease"	0.569	"quank"	FALSE	"s6273"	24
"Male"	1990	"posttest"	"dreeped"	"drept"	"kept"	"random"	0.423	"decrease"	0.441	"drept"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"hurned"	"hurnt"	"burnt"	"random"	0.423	"decrease"	0.713	"hurned"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"streened"	"strent"	"kept"	"random"	0.423	"decrease"	0.718	"streened"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"grinked"	"grank"	"sang"	"random"	0.423	"decrease"	0.47	"grinked"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"zeemed"	"zemt"	"kept"	"random"	0.423	"decrease"	0.663	"zeemed"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"strilled"	"strilt"	"burnt"	"random"	0.423	"decrease"	0.772	"strilled"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"drelled"	"drelt"	"burnt"	"random"	0.423	"decrease"	0.653	"drelled"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"dweeped"	"dwept"	"kept"	"random"	0.423	"decrease"	0.426	"dweeped"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"frimmed"	"fram"	"sang"	"random"	0.423	"decrease"	0.708	"frimmed"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"fided"	"fode"	"drove"	"random"	0.423	"decrease"	0.485	"fided"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"sninged"	"snang"	"sang"	"random"	0.423	"decrease"	0.455	"sninged"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"quided"	"quode"	"drove"	"random"	0.423	"decrease"	0.47	"quided"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"prilled"	"prilt"	"burnt"	"random"	0.423	"decrease"	0.713	"prilled"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"sprurned"	"sprurnt"	"burnt"	"random"	0.423	"decrease"	0.688	"sprurned"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"squined"	"squone"	"drove"	"random"	0.423	"decrease"	0.678	"squone"	FALSE	"s6273"	24
"Male"	1990	"posttest"	"gimmed"	"gam"	"sang"	"random"	0.423	"decrease"	0.728	"gimmed"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"splinked"	"splank"	"sang"	"random"	0.423	"decrease"	0.49	"splank"	FALSE	"s6273"	24
"Male"	1990	"pretest"	"feemed"	"femt"	"kept"	"random"	0.423	"decrease"	0.673	"feemed"	TRUE	"s6273"	24
"Male"	1990	"posttest"	"skrinked"	"skrank"	"sang"	"random"	0.423	"decrease"	0.45	"skrank"	FALSE	"s6273"	24
"Male"	1990	"posttest"	"greemed"	"gremt"	"kept"	"random"	0.423	"decrease"	0.629	"greemed"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"sneened"	"snent"	"kept"	"random"	0.423	"decrease"	0.698	"sneened"	TRUE	"s6273"	24
"Male"	1990	"pretest"	"geeved"	"gove"	"drove"	"random"	0.423	"decrease"	0.599	"geeved"	TRUE	"s6273"	24
