"participant","trialNumber","cue","correct","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","partic.gender","phase","partic.age"
"s952",33,"social",TRUE,"falfis","female_side","candleholder_large","fal","candleholder_dimin","falfis","falwan","falfis","Male","training",22
"s952",34,"social",FALSE,"wukfis","female","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukwan","Male","training",22
"s952",35,"social",TRUE,"falfis","female_side","candleholder_large","fal","candleholder_dimin","falfis","falwan","falfis","Male","training",22
"s952",36,"social",TRUE,"wukfis","female","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukfis","Male","training",22
"s952",37,"social",TRUE,"pelfis","female","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelfis","Male","training",22
"s952",38,"social",TRUE,"fenfis","female","bokchoy_large","fen","bokchoy_dimin","fenfis","fenwan","fenfis","Male","training",22
"s952",39,"social",FALSE,"pelwan","male_side","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelfis","Male","training",22
"s952",40,"social",TRUE,"fenfis","female","bokchoy_large","fen","bokchoy_dimin","fenfis","fenwan","fenfis","Male","training",22
"s952",41,"social",TRUE,"pelwan","male_side","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelwan","Male","training",22
"s952",42,"social",FALSE,"pelfis","female_side","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelwan","Male","training",22
"s952",43,"social",TRUE,"pelwan","male_side","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelwan","Male","training",22
"s952",44,"social",TRUE,"pelfis","female_side","bear_large_male","pel","bear_dimin","pelfis","pelwan","pelfis","Male","training",22
"s952",45,"social",TRUE,"wukfis","female_side","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukfis","Male","training",22
"s952",46,"social",FALSE,"tasfis","female_side","bear_large_male","tas","bear_dimin","tasfis","taswan","taswan","Male","training",22
"s952",47,"social",TRUE,"wukfis","female_side","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukfis","Male","training",22
"s952",48,"social",TRUE,"tasfis","female_side","bear_large_male","tas","bear_dimin","tasfis","taswan","tasfis","Male","training",22
"s952",49,"social",FALSE,"wukwan","male","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukfis","Male","training",22
"s952",50,"social",TRUE,"tasfis","female_side","bear_large_male","tas","bear_dimin","tasfis","taswan","tasfis","Male","training",22
"s952",51,"social",TRUE,"wukwan","male","mushroom_large","wuk","mushroom_dimin","wukfis","wukwan","wukwan","Male","training",22
"s952",52,"social",TRUE,"falwan","male","candleholder_large","fal","candleholder_dimin","falfis","falwan","falwan","Male","training",22
"s952",53,"social",TRUE,"tasfis","female","bear_large_male","tas","bear_dimin","tasfis","taswan","tasfis","Male","training",22
"s952",54,"social",FALSE,"fenfis","female_side","bokchoy_large","fen","bokchoy_dimin","fenfis","fenwan","fenwan","Male","training",22
"s952",55,"social",TRUE,"tasfis","female","bear_large_male","tas","bear_dimin","tasfis","taswan","tasfis","Male","training",22
"s952",56,"social",TRUE,"fenfis","female_side","bokchoy_large","fen","bokchoy_dimin","fenfis","fenwan","fenfis","Male","training",22
"s952",57,"social",FALSE,"falwan","male_side","candleholder_large","fal","candleholder_dimin","falfis","falwan","falfis","Male","training",22
"s952",58,"social",TRUE,"fenfis","female_side","bokchoy_large","fen","bokchoy_dimin","fenfis","fenwan","fenfis","Male","training",22
"s952",59,"social",TRUE,"falwan","male_side","candleholder_large","fal","candleholder_dimin","falfis","falwan","falwan","Male","training",22
"s953",1,"social",TRUE,"falfek","female_side","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falfek","Male","training",34
"s953",2,"social",FALSE,"pelfek","female_side","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelwuk","Male","training",34
"s953",3,"social",TRUE,"falfek","female_side","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falfek","Male","training",34
"s953",4,"social",TRUE,"pelfek","female_side","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelfek","Male","training",34
"s953",5,"social",TRUE,"wanfek","female","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanfek","Male","training",34
"s953",6,"social",FALSE,"rulwuk","male_side","chair_large","rul","chair_dimin","rulfek","rulwuk","rulfek","Male","training",34
"s953",7,"social",TRUE,"wanfek","female","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanfek","Male","training",34
"s953",8,"social",TRUE,"rulwuk","male_side","chair_large","rul","chair_dimin","rulfek","rulwuk","rulwuk","Male","training",34
"s953",9,"social",TRUE,"tasfek","female","gate_large","tas","gate_dimin","tasfek","taswuk","tasfek","Male","training",34
"s953",10,"social",FALSE,"taswuk","male","gate_large","tas","gate_dimin","tasfek","taswuk","tasfek","Male","training",34
"s953",11,"social",TRUE,"tasfek","female","gate_large","tas","gate_dimin","tasfek","taswuk","tasfek","Male","training",34
"s953",12,"social",TRUE,"taswuk","male","gate_large","tas","gate_dimin","tasfek","taswuk","taswuk","Male","training",34
"s953",13,"social",TRUE,"falfek","female","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falfek","Male","training",34
"s953",14,"social",TRUE,"tasfek","female_side","gate_large","tas","gate_dimin","tasfek","taswuk","tasfek","Male","training",34
"s953",15,"social",FALSE,"rulfek","female","chair_large","rul","chair_dimin","rulfek","rulwuk","rulwuk","Male","training",34
"s953",16,"social",TRUE,"tasfek","female_side","gate_large","tas","gate_dimin","tasfek","taswuk","tasfek","Male","training",34
"s953",17,"social",TRUE,"rulfek","female","chair_large","rul","chair_dimin","rulfek","rulwuk","rulfek","Male","training",34
"s953",18,"social",TRUE,"pelwuk","male","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelwuk","Male","training",34
"s953",19,"social",TRUE,"wanwuk","male_side","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanwuk","Male","training",34
"s953",20,"social",TRUE,"wanwuk","male","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanwuk","Male","training",34
"s953",21,"social",TRUE,"rilfek","female","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilfek","Male","training",34
"s953",22,"social",TRUE,"taswuk","male_side","gate_large","tas","gate_dimin","tasfek","taswuk","taswuk","Male","training",34
"s953",23,"social",TRUE,"rulwuk","male","chair_large","rul","chair_dimin","rulfek","rulwuk","rulwuk","Male","training",34
"s953",24,"social",TRUE,"rilwuk","male","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilwuk","Male","training",34
"s953",25,"social",TRUE,"pelwuk","male_side","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelwuk","Male","training",34
"s953",26,"social",TRUE,"wanfek","female_side","fox_large_male","wan","fox_dimin","wanfek","wanwuk","wanfek","Male","training",34
"s953",27,"social",TRUE,"rulfek","female_side","chair_large","rul","chair_dimin","rulfek","rulwuk","rulfek","Male","training",34
"s953",28,"social",TRUE,"falwuk","male","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falwuk","Male","training",34
"s953",29,"social",TRUE,"rilfek","female_side","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilfek","Male","training",34
"s953",30,"social",TRUE,"pelfek","female","bear_large_male","pel","bear_dimin","pelfek","pelwuk","pelfek","Male","training",34
"s953",31,"social",TRUE,"falwuk","male_side","pitcher_large","fal","pitcher_dimin","falfek","falwuk","falwuk","Male","training",34
"s953",32,"social",TRUE,"rilwuk","male_side","bokchoy_large","ril","bokchoy_dimin","rilfek","rilwuk","rilwuk","Male","training",34
"s954",1,"social",TRUE,"fentol","female","chair_large","fen","chair_dimin","fentol","fenpel","fentol","Male","training",33
"s954",2,"social",TRUE,"fekpel","male","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male","training",33
"s954",3,"social",FALSE,"tostol","female","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tospel","Male","training",33
"s954",4,"social",FALSE,"fekpel","male","bear_large_male","fek","bear_dimin","fektol","fekpel","fektol","Male","training",33
"s954",5,"social",FALSE,"fentol","female","chair_large","fen","chair_dimin","fentol","fenpel","fenpel","Male","training",33
"s954",6,"social",TRUE,"fentol","female","chair_large","fen","chair_dimin","fentol","fenpel","fentol","Male","training",33
"s954",7,"social",TRUE,"fekpel","male","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male","training",33
"s954",8,"social",TRUE,"tostol","female","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tostol","Male","training",33
"s954",9,"social",FALSE,"faltol","female_side","mushroom_large","fal","mushroom_dimin","faltol","falpel","falpel","Male","training",33
"s954",10,"social",TRUE,"tostol","female","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tostol","Male","training",33
"s954",11,"social",TRUE,"faltol","female_side","mushroom_large","fal","mushroom_dimin","faltol","falpel","faltol","Male","training",33
"s954",12,"social",TRUE,"falpel","male_side","mushroom_large","fal","mushroom_dimin","faltol","falpel","falpel","Male","training",33
"s954",13,"social",FALSE,"fektol","female_side","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male","training",33
"s954",14,"social",FALSE,"falpel","male_side","mushroom_large","fal","mushroom_dimin","faltol","falpel","faltol","Male","training",33
"s954",15,"social",FALSE,"faltol","female_side","mushroom_large","fal","mushroom_dimin","faltol","falpel","falpel","Male","training",33
"s954",16,"social",FALSE,"tostol","female","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tospel","Male","training",33
"s954",17,"social",TRUE,"fekpel","male","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male","training",33
"s954",18,"social",FALSE,"tostol","female","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tospel","Male","training",33
"s954",19,"social",FALSE,"tostol","female","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tospel","Male","training",33
"s954",20,"social",TRUE,"fentol","female","chair_large","fen","chair_dimin","fentol","fenpel","fentol","Male","training",33
"s954",21,"social",TRUE,"fekpel","male","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male","training",33
"s954",22,"social",TRUE,"tostol","female","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tostol","Male","training",33
"s954",23,"social",TRUE,"faltol","female_side","mushroom_large","fal","mushroom_dimin","faltol","falpel","faltol","Male","training",33
"s954",24,"social",TRUE,"falpel","male_side","mushroom_large","fal","mushroom_dimin","faltol","falpel","falpel","Male","training",33
"s954",25,"social",FALSE,"fektol","female_side","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male","training",33
"s954",26,"social",TRUE,"falpel","male_side","mushroom_large","fal","mushroom_dimin","faltol","falpel","falpel","Male","training",33
"s954",27,"social",TRUE,"fektol","female_side","bear_large_male","fek","bear_dimin","fektol","fekpel","fektol","Male","training",33
"s954",28,"social",FALSE,"fekpel","male_side","bear_large_male","fek","bear_dimin","fektol","fekpel","fektol","Male","training",33
"s954",29,"social",TRUE,"fektol","female_side","bear_large_male","fek","bear_dimin","fektol","fekpel","fektol","Male","training",33
"s954",30,"social",TRUE,"fekpel","male_side","bear_large_male","fek","bear_dimin","fektol","fekpel","fekpel","Male","training",33
"s954",31,"social",TRUE,"fenpel","male_side","chair_large","fen","chair_dimin","fentol","fenpel","fenpel","Male","training",33
"s954",32,"social",FALSE,"rultol","female_side","fox_large_male","rul","fox_dimin","rultol","rulpel","rulpel","Male","training",33
"s954",33,"social",TRUE,"fenpel","male_side","chair_large","fen","chair_dimin","fentol","fenpel","fenpel","Male","training",33
"s954",34,"social",TRUE,"rultol","female_side","fox_large_male","rul","fox_dimin","rultol","rulpel","rultol","Male","training",33
"s954",35,"social",TRUE,"fispel","male","chair_large","fis","chair_dimin","fistol","fispel","fispel","Male","training",33
"s954",36,"social",TRUE,"rultol","female","fox_large_male","rul","fox_dimin","rultol","rulpel","rultol","Male","training",33
"s954",37,"social",FALSE,"fentol","female_side","chair_large","fen","chair_dimin","fentol","fenpel","fenpel","Male","training",33
"s954",38,"social",TRUE,"rultol","female","fox_large_male","rul","fox_dimin","rultol","rulpel","rultol","Male","training",33
"s954",39,"social",TRUE,"fentol","female_side","chair_large","fen","chair_dimin","fentol","fenpel","fentol","Male","training",33
"s954",40,"social",TRUE,"fistol","female_side","chair_large","fis","chair_dimin","fistol","fispel","fistol","Male","training",33
"s954",41,"social",FALSE,"fenpel","male","chair_large","fen","chair_dimin","fentol","fenpel","fentol","Male","training",33
"s954",42,"social",TRUE,"fistol","female_side","chair_large","fis","chair_dimin","fistol","fispel","fistol","Male","training",33
"s954",43,"social",TRUE,"fenpel","male","chair_large","fen","chair_dimin","fentol","fenpel","fenpel","Male","training",33
"s954",44,"social",FALSE,"faltol","female","mushroom_large","fal","mushroom_dimin","faltol","falpel","falpel","Male","training",33
"s954",45,"social",TRUE,"fenpel","male","chair_large","fen","chair_dimin","fentol","fenpel","fenpel","Male","training",33
"s954",46,"social",TRUE,"faltol","female","mushroom_large","fal","mushroom_dimin","faltol","falpel","faltol","Male","training",33
"s954",47,"social",TRUE,"falpel","male","mushroom_large","fal","mushroom_dimin","faltol","falpel","falpel","Male","training",33
"s954",48,"social",TRUE,"tostol","female_side","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tostol","Male","training",33
"s954",49,"social",FALSE,"fispel","male_side","chair_large","fis","chair_dimin","fistol","fispel","fistol","Male","training",33
"s954",50,"social",TRUE,"tostol","female_side","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tostol","Male","training",33
"s954",51,"social",FALSE,"fispel","male_side","chair_large","fis","chair_dimin","fistol","fispel","fistol","Male","training",33
"s954",52,"social",TRUE,"tostol","female_side","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tostol","Male","training",33
"s954",53,"social",FALSE,"fispel","male_side","chair_large","fis","chair_dimin","fistol","fispel","fistol","Male","training",33
"s954",54,"social",TRUE,"tostol","female_side","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tostol","Male","training",33
"s954",55,"social",TRUE,"fispel","male_side","chair_large","fis","chair_dimin","fistol","fispel","fispel","Male","training",33
"s954",56,"social",TRUE,"rulpel","male","fox_large_male","rul","fox_dimin","rultol","rulpel","rulpel","Male","training",33
"s954",57,"social",FALSE,"fistol","female","chair_large","fis","chair_dimin","fistol","fispel","fispel","Male","training",33
"s954",58,"social",TRUE,"rulpel","male","fox_large_male","rul","fox_dimin","rultol","rulpel","rulpel","Male","training",33
"s954",59,"social",TRUE,"fistol","female","chair_large","fis","chair_dimin","fistol","fispel","fistol","Male","training",33
"s954",60,"social",TRUE,"tospel","male","bokchoy_large","tos","bokchoy_dimin","tostol","tospel","tospel","Male","training",33
