"subject"	"condition"	"correct"	"correctAnswer"	"subj.gender"	"interlocutor"	"phase"	"promptImage"	"promptName"	"selection"	"targetImage"	"targetWord1"	"targetWord2"	"subj.yob"	"subject.age"	"trialNumber"
"s1003"	"nonsocial"	FALSE	"fenpel"	"Female"	"female_side"	"test"	"bokchoy_large"	"fen"	"fenwan"	"bokchoy_dimin"	"fenwan"	"fenpel"	1988	26	5
"s1003"	"nonsocial"	FALSE	"fekwan"	"Female"	"male"	"test"	"pitcher_large"	"fek"	"fekpel"	"pitcher_dimin"	"fekwan"	"fekpel"	1988	26	6
"s1003"	"nonsocial"	FALSE	"tospel"	"Female"	"female_side"	"test"	"bokchoy_large"	"tos"	"toswan"	"bokchoy_dimin"	"toswan"	"tospel"	1988	26	7
"s1003"	"nonsocial"	FALSE	"rikwan"	"Female"	"male"	"test"	"bear_large_male"	"rik"	"rikpel"	"bear_dimin"	"rikwan"	"rikpel"	1988	26	8
"s1003"	"nonsocial"	TRUE	"taswan"	"Female"	"male"	"test"	"fox_large_male"	"tas"	"taswan"	"fox_dimin"	"taswan"	"taspel"	1988	26	9
"s1003"	"nonsocial"	TRUE	"fenpel"	"Female"	"male_side"	"test"	"bokchoy_large"	"fen"	"fenpel"	"bokchoy_dimin"	"fenwan"	"fenpel"	1988	26	10
"s1003"	"nonsocial"	FALSE	"tospel"	"Female"	"male_side"	"test"	"bokchoy_large"	"tos"	"toswan"	"bokchoy_dimin"	"toswan"	"tospel"	1988	26	11
"s1003"	"nonsocial"	TRUE	"rilwan"	"Female"	"male"	"test"	"chair_large"	"ril"	"rilwan"	"chair_dimin"	"rilwan"	"rilpel"	1988	26	12
"s1003"	"nonsocial"	FALSE	"rikwan"	"Female"	"female"	"test"	"bear_large_male"	"rik"	"rikpel"	"bear_dimin"	"rikwan"	"rikpel"	1988	26	13
"s1003"	"nonsocial"	FALSE	"fekwan"	"Female"	"female"	"test"	"pitcher_large"	"fek"	"fekpel"	"pitcher_dimin"	"fekwan"	"fekpel"	1988	26	14
"s1003"	"nonsocial"	FALSE	"wunwan"	"Female"	"male"	"test"	"gate_large"	"wun"	"wunpel"	"gate_dimin"	"wunwan"	"wunpel"	1988	26	15
"s1003"	"nonsocial"	FALSE	"falpel"	"Female"	"male_side"	"test"	"candleholder_large"	"fal"	"falwan"	"candleholder_dimin"	"falwan"	"falpel"	1988	26	16
"s1003"	"nonsocial"	TRUE	"taspel"	"Female"	"male_side"	"test"	"fox_large_male"	"tas"	"taspel"	"fox_dimin"	"taswan"	"taspel"	1988	26	17
"s1003"	"nonsocial"	TRUE	"rulwan"	"Female"	"male"	"test"	"fox_large_male"	"rul"	"rulwan"	"fox_dimin"	"rulwan"	"rulpel"	1988	26	18
"s1003"	"nonsocial"	FALSE	"rikpel"	"Female"	"female_side"	"test"	"bear_large_male"	"rik"	"rikwan"	"bear_dimin"	"rikwan"	"rikpel"	1988	26	19
"s1003"	"nonsocial"	FALSE	"wukpel"	"Female"	"male_side"	"test"	"mushroom_large"	"wuk"	"wukwan"	"mushroom_dimin"	"wukwan"	"wukpel"	1988	26	20
"s1003"	"nonsocial"	TRUE	"rulpel"	"Female"	"female_side"	"test"	"fox_large_male"	"rul"	"rulpel"	"fox_dimin"	"rulwan"	"rulpel"	1988	26	21
"s1003"	"nonsocial"	TRUE	"fispel"	"Female"	"male_side"	"test"	"chair_large"	"fis"	"fispel"	"chair_dimin"	"fiswan"	"fispel"	1988	26	22
"s1003"	"nonsocial"	TRUE	"fenwan"	"Female"	"female"	"test"	"bokchoy_large"	"fen"	"fenwan"	"bokchoy_dimin"	"fenwan"	"fenpel"	1988	26	23
"s1003"	"nonsocial"	TRUE	"tolwan"	"Female"	"female"	"test"	"bear_large_male"	"tol"	"tolwan"	"bear_dimin"	"tolwan"	"tolpel"	1988	26	24
"s1003"	"nonsocial"	TRUE	"rilpel"	"Female"	"male_side"	"test"	"chair_large"	"ril"	"rilpel"	"chair_dimin"	"rilwan"	"rilpel"	1988	26	25
"s1003"	"nonsocial"	FALSE	"rulwan"	"Female"	"female"	"test"	"fox_large_male"	"rul"	"rulpel"	"fox_dimin"	"rulwan"	"rulpel"	1988	26	26
"s1003"	"nonsocial"	FALSE	"falwan"	"Female"	"female"	"test"	"candleholder_large"	"fal"	"falpel"	"candleholder_dimin"	"falwan"	"falpel"	1988	26	27
"s1003"	"nonsocial"	TRUE	"falwan"	"Female"	"male"	"test"	"candleholder_large"	"fal"	"falwan"	"candleholder_dimin"	"falwan"	"falpel"	1988	26	28
"s1003"	"nonsocial"	TRUE	"wukpel"	"Female"	"female_side"	"test"	"mushroom_large"	"wuk"	"wukpel"	"mushroom_dimin"	"wukwan"	"wukpel"	1988	26	29
"s1003"	"nonsocial"	FALSE	"falpel"	"Female"	"female_side"	"test"	"candleholder_large"	"fal"	"falwan"	"candleholder_dimin"	"falwan"	"falpel"	1988	26	30
"s1003"	"nonsocial"	TRUE	"wukwan"	"Female"	"male"	"test"	"mushroom_large"	"wuk"	"wukwan"	"mushroom_dimin"	"wukwan"	"wukpel"	1988	26	31
"s1003"	"nonsocial"	TRUE	"fispel"	"Female"	"female_side"	"test"	"chair_large"	"fis"	"fispel"	"chair_dimin"	"fiswan"	"fispel"	1988	26	32
"s1003"	"nonsocial"	TRUE	"taswan"	"Female"	"female"	"test"	"fox_large_male"	"tas"	"taswan"	"fox_dimin"	"taswan"	"taspel"	1988	26	33
"s1003"	"nonsocial"	TRUE	"fiswan"	"Female"	"male"	"test"	"chair_large"	"fis"	"fiswan"	"chair_dimin"	"fiswan"	"fispel"	1988	26	34
"s1003"	"nonsocial"	FALSE	"wunwan"	"Female"	"female"	"test"	"gate_large"	"wun"	"wunpel"	"gate_dimin"	"wunwan"	"wunpel"	1988	26	35
"s1003"	"nonsocial"	FALSE	"fekpel"	"Female"	"male_side"	"test"	"pitcher_large"	"fek"	"fekwan"	"pitcher_dimin"	"fekwan"	"fekpel"	1988	26	36
"s1003"	"nonsocial"	FALSE	"rilpel"	"Female"	"female_side"	"test"	"chair_large"	"ril"	"rilwan"	"chair_dimin"	"rilwan"	"rilpel"	1988	26	37
"s1003"	"nonsocial"	FALSE	"fenwan"	"Female"	"male"	"test"	"bokchoy_large"	"fen"	"fenpel"	"bokchoy_dimin"	"fenwan"	"fenpel"	1988	26	38
"s1003"	"nonsocial"	FALSE	"wukwan"	"Female"	"female"	"test"	"mushroom_large"	"wuk"	"wukpel"	"mushroom_dimin"	"wukwan"	"wukpel"	1988	26	39
"s1003"	"nonsocial"	TRUE	"tolwan"	"Female"	"male"	"test"	"bear_large_male"	"tol"	"tolwan"	"bear_dimin"	"tolwan"	"tolpel"	1988	26	40
"s1003"	"nonsocial"	FALSE	"taspel"	"Female"	"female_side"	"test"	"fox_large_male"	"tas"	"taswan"	"fox_dimin"	"taswan"	"taspel"	1988	26	41
"s1003"	"nonsocial"	TRUE	"tolpel"	"Female"	"male_side"	"test"	"bear_large_male"	"tol"	"tolpel"	"bear_dimin"	"tolwan"	"tolpel"	1988	26	42
"s1003"	"nonsocial"	FALSE	"wunpel"	"Female"	"female_side"	"test"	"gate_large"	"wun"	"wunwan"	"gate_dimin"	"wunwan"	"wunpel"	1988	26	43
"s1003"	"nonsocial"	FALSE	"tolpel"	"Female"	"female_side"	"test"	"bear_large_male"	"tol"	"tolwan"	"bear_dimin"	"tolwan"	"tolpel"	1988	26	44
"s1003"	"nonsocial"	FALSE	"rilwan"	"Female"	"female"	"test"	"chair_large"	"ril"	"rilpel"	"chair_dimin"	"rilwan"	"rilpel"	1988	26	45
"s1003"	"nonsocial"	TRUE	"fekpel"	"Female"	"female_side"	"test"	"pitcher_large"	"fek"	"fekpel"	"pitcher_dimin"	"fekwan"	"fekpel"	1988	26	46
"s1003"	"nonsocial"	TRUE	"rulpel"	"Female"	"male_side"	"test"	"fox_large_male"	"rul"	"rulpel"	"fox_dimin"	"rulwan"	"rulpel"	1988	26	47
"s1003"	"nonsocial"	TRUE	"toswan"	"Female"	"female"	"test"	"bokchoy_large"	"tos"	"toswan"	"bokchoy_dimin"	"toswan"	"tospel"	1988	26	48
"s1004"	"nonsocial"	TRUE	"rikwun"	"Male"	"female"	"test"	"pitcher_large"	"rik"	"rikwun"	"pitcher_dimin"	"rikwun"	"rikril"	0	NA	1
"s1004"	"nonsocial"	FALSE	"wanril"	"Male"	"male_side"	"test"	"chair_large"	"wan"	"wanwun"	"chair_dimin"	"wanwun"	"wanril"	0	NA	2
"s1004"	"nonsocial"	FALSE	"fisril"	"Male"	"female_side"	"test"	"candleholder_large"	"fis"	"fiswun"	"candleholder_dimin"	"fiswun"	"fisril"	0	NA	3
"s1004"	"nonsocial"	TRUE	"rulril"	"Male"	"female_side"	"test"	"mushroom_large"	"rul"	"rulril"	"mushroom_dimin"	"rulwun"	"rulril"	0	NA	4
"s1004"	"nonsocial"	TRUE	"fiswun"	"Male"	"male"	"test"	"candleholder_large"	"fis"	"fiswun"	"candleholder_dimin"	"fiswun"	"fisril"	0	NA	5
"s1004"	"nonsocial"	TRUE	"fekwun"	"Male"	"female"	"test"	"fox_large_male"	"fek"	"fekwun"	"fox_dimin"	"fekwun"	"fekril"	0	NA	6
"s1004"	"nonsocial"	TRUE	"wanril"	"Male"	"female_side"	"test"	"chair_large"	"wan"	"wanril"	"chair_dimin"	"wanwun"	"wanril"	0	NA	7
"s1004"	"nonsocial"	FALSE	"tosril"	"Male"	"female_side"	"test"	"bokchoy_large"	"tos"	"toswun"	"bokchoy_dimin"	"toswun"	"tosril"	0	NA	8
"s1004"	"nonsocial"	TRUE	"fenwun"	"Male"	"female"	"test"	"chair_large"	"fen"	"fenwun"	"chair_dimin"	"fenwun"	"fenril"	0	NA	9
"s1004"	"nonsocial"	FALSE	"fekwun"	"Male"	"male"	"test"	"fox_large_male"	"fek"	"fekril"	"fox_dimin"	"fekwun"	"fekril"	0	NA	10
"s1004"	"nonsocial"	FALSE	"rikril"	"Male"	"female_side"	"test"	"pitcher_large"	"rik"	"rikwun"	"pitcher_dimin"	"rikwun"	"rikril"	0	NA	11
"s1004"	"nonsocial"	FALSE	"rikril"	"Male"	"male_side"	"test"	"pitcher_large"	"rik"	"rikwun"	"pitcher_dimin"	"rikwun"	"rikril"	0	NA	12
"s1004"	"nonsocial"	FALSE	"falwun"	"Male"	"male"	"test"	"gate_large"	"fal"	"falril"	"gate_dimin"	"falwun"	"falril"	0	NA	13
"s1004"	"nonsocial"	TRUE	"wukril"	"Male"	"male_side"	"test"	"bear_large_male"	"wuk"	"wukril"	"bear_dimin"	"wukwun"	"wukril"	0	NA	14
"s1004"	"nonsocial"	TRUE	"toswun"	"Male"	"female"	"test"	"bokchoy_large"	"tos"	"toswun"	"bokchoy_dimin"	"toswun"	"tosril"	0	NA	15
"s1004"	"nonsocial"	TRUE	"tolwun"	"Male"	"male"	"test"	"bokchoy_large"	"tol"	"tolwun"	"bokchoy_dimin"	"tolwun"	"tolril"	0	NA	16
"s1004"	"nonsocial"	FALSE	"wanwun"	"Male"	"female"	"test"	"chair_large"	"wan"	"wanril"	"chair_dimin"	"wanwun"	"wanril"	0	NA	17
"s1004"	"nonsocial"	FALSE	"falwun"	"Male"	"female"	"test"	"gate_large"	"fal"	"falril"	"gate_dimin"	"falwun"	"falril"	0	NA	18
"s1004"	"nonsocial"	TRUE	"pelwun"	"Male"	"female"	"test"	"bear_large_male"	"pel"	"pelwun"	"bear_dimin"	"pelwun"	"pelril"	0	NA	19
"s1004"	"nonsocial"	FALSE	"fenril"	"Male"	"male_side"	"test"	"chair_large"	"fen"	"fenwun"	"chair_dimin"	"fenwun"	"fenril"	0	NA	20
"s1004"	"nonsocial"	TRUE	"tolwun"	"Male"	"female"	"test"	"bokchoy_large"	"tol"	"tolwun"	"bokchoy_dimin"	"tolwun"	"tolril"	0	NA	21
"s1004"	"nonsocial"	FALSE	"fekril"	"Male"	"male_side"	"test"	"fox_large_male"	"fek"	"fekwun"	"fox_dimin"	"fekwun"	"fekril"	0	NA	22
"s1004"	"nonsocial"	FALSE	"wukwun"	"Male"	"female"	"test"	"bear_large_male"	"wuk"	"wukril"	"bear_dimin"	"wukwun"	"wukril"	0	NA	23
"s1004"	"nonsocial"	TRUE	"rulwun"	"Male"	"male"	"test"	"mushroom_large"	"rul"	"rulwun"	"mushroom_dimin"	"rulwun"	"rulril"	0	NA	24
"s1004"	"nonsocial"	TRUE	"falril"	"Male"	"male_side"	"test"	"gate_large"	"fal"	"falril"	"gate_dimin"	"falwun"	"falril"	0	NA	25
"s1004"	"nonsocial"	FALSE	"fisril"	"Male"	"male_side"	"test"	"candleholder_large"	"fis"	"fiswun"	"candleholder_dimin"	"fiswun"	"fisril"	0	NA	26
"s1004"	"nonsocial"	TRUE	"toswun"	"Male"	"male"	"test"	"bokchoy_large"	"tos"	"toswun"	"bokchoy_dimin"	"toswun"	"tosril"	0	NA	27
"s1004"	"nonsocial"	FALSE	"rulril"	"Male"	"male_side"	"test"	"mushroom_large"	"rul"	"rulwun"	"mushroom_dimin"	"rulwun"	"rulril"	0	NA	28
"s1004"	"nonsocial"	FALSE	"rulwun"	"Male"	"female"	"test"	"mushroom_large"	"rul"	"rulril"	"mushroom_dimin"	"rulwun"	"rulril"	0	NA	29
"s1004"	"nonsocial"	TRUE	"tolril"	"Male"	"male_side"	"test"	"bokchoy_large"	"tol"	"tolril"	"bokchoy_dimin"	"tolwun"	"tolril"	0	NA	30
"s1004"	"nonsocial"	FALSE	"fiswun"	"Male"	"female"	"test"	"candleholder_large"	"fis"	"fisril"	"candleholder_dimin"	"fiswun"	"fisril"	0	NA	31
"s1004"	"nonsocial"	FALSE	"tasril"	"Male"	"male_side"	"test"	"fox_large_male"	"tas"	"taswun"	"fox_dimin"	"taswun"	"tasril"	0	NA	32
"s1004"	"nonsocial"	TRUE	"tolril"	"Male"	"female_side"	"test"	"bokchoy_large"	"tol"	"tolril"	"bokchoy_dimin"	"tolwun"	"tolril"	0	NA	33
"s1004"	"nonsocial"	TRUE	"falril"	"Male"	"female_side"	"test"	"gate_large"	"fal"	"falril"	"gate_dimin"	"falwun"	"falril"	0	NA	34
"s1004"	"nonsocial"	TRUE	"fenril"	"Male"	"female_side"	"test"	"chair_large"	"fen"	"fenril"	"chair_dimin"	"fenwun"	"fenril"	0	NA	35
"s1004"	"nonsocial"	FALSE	"pelril"	"Male"	"female_side"	"test"	"bear_large_male"	"pel"	"pelwun"	"bear_dimin"	"pelwun"	"pelril"	0	NA	36
"s1004"	"nonsocial"	TRUE	"fenwun"	"Male"	"male"	"test"	"chair_large"	"fen"	"fenwun"	"chair_dimin"	"fenwun"	"fenril"	0	NA	37
"s1004"	"nonsocial"	FALSE	"tasril"	"Male"	"female_side"	"test"	"fox_large_male"	"tas"	"taswun"	"fox_dimin"	"taswun"	"tasril"	0	NA	38
"s1004"	"nonsocial"	TRUE	"fekril"	"Male"	"female_side"	"test"	"fox_large_male"	"fek"	"fekril"	"fox_dimin"	"fekwun"	"fekril"	0	NA	39
"s1004"	"nonsocial"	TRUE	"taswun"	"Male"	"female"	"test"	"fox_large_male"	"tas"	"taswun"	"fox_dimin"	"taswun"	"tasril"	0	NA	40
"s1004"	"nonsocial"	FALSE	"tosril"	"Male"	"male_side"	"test"	"bokchoy_large"	"tos"	"toswun"	"bokchoy_dimin"	"toswun"	"tosril"	0	NA	41
"s1004"	"nonsocial"	FALSE	"pelril"	"Male"	"male_side"	"test"	"bear_large_male"	"pel"	"pelwun"	"bear_dimin"	"pelwun"	"pelril"	0	NA	42
"s1004"	"nonsocial"	TRUE	"taswun"	"Male"	"male"	"test"	"fox_large_male"	"tas"	"taswun"	"fox_dimin"	"taswun"	"tasril"	0	NA	43
"s1004"	"nonsocial"	FALSE	"wanwun"	"Male"	"male"	"test"	"chair_large"	"wan"	"wanril"	"chair_dimin"	"wanwun"	"wanril"	0	NA	44
"s1004"	"nonsocial"	TRUE	"pelwun"	"Male"	"male"	"test"	"bear_large_male"	"pel"	"pelwun"	"bear_dimin"	"pelwun"	"pelril"	0	NA	45
"s1004"	"nonsocial"	FALSE	"rikwun"	"Male"	"male"	"test"	"pitcher_large"	"rik"	"rikril"	"pitcher_dimin"	"rikwun"	"rikril"	0	NA	46
"s1004"	"nonsocial"	FALSE	"wukwun"	"Male"	"male"	"test"	"bear_large_male"	"wuk"	"wukril"	"bear_dimin"	"wukwun"	"wukril"	0	NA	47
"s1004"	"nonsocial"	FALSE	"wukril"	"Male"	"female_side"	"test"	"bear_large_male"	"wuk"	"wukwun"	"bear_dimin"	"wukwun"	"wukril"	0	NA	48
"s1006"	"nonsocial"	TRUE	"tastol"	"Female"	"male_side"	"test"	"bear_large_male"	"tas"	"tastol"	"bear_dimin"	"tasfen"	"tastol"	1960	54	1
"s1006"	"nonsocial"	FALSE	"pelfen"	"Female"	"female"	"test"	"bear_large_male"	"pel"	"peltol"	"bear_dimin"	"pelfen"	"peltol"	1960	54	2
"s1006"	"nonsocial"	TRUE	"tasfen"	"Female"	"female"	"test"	"bear_large_male"	"tas"	"tasfen"	"bear_dimin"	"tasfen"	"tastol"	1960	54	3
"s1006"	"nonsocial"	FALSE	"fisfen"	"Female"	"male"	"test"	"mushroom_large"	"fis"	"fistol"	"mushroom_dimin"	"fisfen"	"fistol"	1960	54	4
"s1006"	"nonsocial"	TRUE	"riktol"	"Female"	"male_side"	"test"	"chair_large"	"rik"	"riktol"	"chair_dimin"	"rikfen"	"riktol"	1960	54	5
"s1006"	"nonsocial"	FALSE	"wunfen"	"Female"	"male"	"test"	"bokchoy_large"	"wun"	"wuntol"	"bokchoy_dimin"	"wunfen"	"wuntol"	1960	54	6
"s1006"	"nonsocial"	FALSE	"falfen"	"Female"	"male"	"test"	"chair_large"	"fal"	"faltol"	"chair_dimin"	"falfen"	"faltol"	1960	54	7
"s1006"	"nonsocial"	FALSE	"rulfen"	"Female"	"female"	"test"	"pitcher_large"	"rul"	"rultol"	"pitcher_dimin"	"rulfen"	"rultol"	1960	54	8
"s1006"	"nonsocial"	TRUE	"falfen"	"Female"	"female"	"test"	"chair_large"	"fal"	"falfen"	"chair_dimin"	"falfen"	"faltol"	1960	54	9
"s1006"	"nonsocial"	FALSE	"fekfen"	"Female"	"male"	"test"	"fox_large_male"	"fek"	"fektol"	"fox_dimin"	"fekfen"	"fektol"	1960	54	10
"s1006"	"nonsocial"	FALSE	"rikfen"	"Female"	"female"	"test"	"chair_large"	"rik"	"riktol"	"chair_dimin"	"rikfen"	"riktol"	1960	54	11
"s1006"	"nonsocial"	FALSE	"tostol"	"Female"	"male_side"	"test"	"fox_large_male"	"tos"	"tosfen"	"fox_dimin"	"tosfen"	"tostol"	1960	54	12
"s1006"	"nonsocial"	TRUE	"pelfen"	"Female"	"male"	"test"	"bear_large_male"	"pel"	"pelfen"	"bear_dimin"	"pelfen"	"peltol"	1960	54	13
"s1006"	"nonsocial"	TRUE	"wuntol"	"Female"	"female_side"	"test"	"bokchoy_large"	"wun"	"wuntol"	"bokchoy_dimin"	"wunfen"	"wuntol"	1960	54	14
"s1006"	"nonsocial"	FALSE	"wukfen"	"Female"	"male"	"test"	"bokchoy_large"	"wuk"	"wuktol"	"bokchoy_dimin"	"wukfen"	"wuktol"	1960	54	15
"s1006"	"nonsocial"	TRUE	"rultol"	"Female"	"female_side"	"test"	"pitcher_large"	"rul"	"rultol"	"pitcher_dimin"	"rulfen"	"rultol"	1960	54	16
"s1006"	"nonsocial"	TRUE	"tostol"	"Female"	"female_side"	"test"	"fox_large_male"	"tos"	"tostol"	"fox_dimin"	"tosfen"	"tostol"	1960	54	17
"s1006"	"nonsocial"	TRUE	"riltol"	"Female"	"female_side"	"test"	"gate_large"	"ril"	"riltol"	"gate_dimin"	"rilfen"	"riltol"	1960	54	18
"s1006"	"nonsocial"	TRUE	"tasfen"	"Female"	"male"	"test"	"bear_large_male"	"tas"	"tasfen"	"bear_dimin"	"tasfen"	"tastol"	1960	54	19
"s1006"	"nonsocial"	TRUE	"fistol"	"Female"	"male_side"	"test"	"mushroom_large"	"fis"	"fistol"	"mushroom_dimin"	"fisfen"	"fistol"	1960	54	20
"s1006"	"nonsocial"	TRUE	"fisfen"	"Female"	"female"	"test"	"mushroom_large"	"fis"	"fisfen"	"mushroom_dimin"	"fisfen"	"fistol"	1960	54	21
"s1006"	"nonsocial"	FALSE	"wanfen"	"Female"	"male"	"test"	"candleholder_large"	"wan"	"wantol"	"candleholder_dimin"	"wanfen"	"wantol"	1960	54	22
"s1006"	"nonsocial"	FALSE	"rulfen"	"Female"	"male"	"test"	"pitcher_large"	"rul"	"rultol"	"pitcher_dimin"	"rulfen"	"rultol"	1960	54	23
"s1006"	"nonsocial"	FALSE	"peltol"	"Female"	"female_side"	"test"	"bear_large_male"	"pel"	"pelfen"	"bear_dimin"	"pelfen"	"peltol"	1960	54	24
"s1006"	"nonsocial"	FALSE	"wanfen"	"Female"	"female"	"test"	"candleholder_large"	"wan"	"wantol"	"candleholder_dimin"	"wanfen"	"wantol"	1960	54	25
"s1006"	"nonsocial"	FALSE	"wunfen"	"Female"	"female"	"test"	"bokchoy_large"	"wun"	"wuntol"	"bokchoy_dimin"	"wunfen"	"wuntol"	1960	54	26
"s1006"	"nonsocial"	FALSE	"tosfen"	"Female"	"male"	"test"	"fox_large_male"	"tos"	"tostol"	"fox_dimin"	"tosfen"	"tostol"	1960	54	27
"s1006"	"nonsocial"	TRUE	"fekfen"	"Female"	"female"	"test"	"fox_large_male"	"fek"	"fekfen"	"fox_dimin"	"fekfen"	"fektol"	1960	54	28
"s1006"	"nonsocial"	FALSE	"rilfen"	"Female"	"female"	"test"	"gate_large"	"ril"	"riltol"	"gate_dimin"	"rilfen"	"riltol"	1960	54	29
"s1006"	"nonsocial"	TRUE	"fektol"	"Female"	"female_side"	"test"	"fox_large_male"	"fek"	"fektol"	"fox_dimin"	"fekfen"	"fektol"	1960	54	30
"s1006"	"nonsocial"	TRUE	"tastol"	"Female"	"female_side"	"test"	"bear_large_male"	"tas"	"tastol"	"bear_dimin"	"tasfen"	"tastol"	1960	54	31
"s1006"	"nonsocial"	TRUE	"fektol"	"Female"	"male_side"	"test"	"fox_large_male"	"fek"	"fektol"	"fox_dimin"	"fekfen"	"fektol"	1960	54	32
"s1006"	"nonsocial"	FALSE	"tosfen"	"Female"	"female"	"test"	"fox_large_male"	"tos"	"tostol"	"fox_dimin"	"tosfen"	"tostol"	1960	54	33
"s1006"	"nonsocial"	TRUE	"rultol"	"Female"	"male_side"	"test"	"pitcher_large"	"rul"	"rultol"	"pitcher_dimin"	"rulfen"	"rultol"	1960	54	34
"s1006"	"nonsocial"	TRUE	"wuntol"	"Female"	"male_side"	"test"	"bokchoy_large"	"wun"	"wuntol"	"bokchoy_dimin"	"wunfen"	"wuntol"	1960	54	35
"s1006"	"nonsocial"	TRUE	"peltol"	"Female"	"male_side"	"test"	"bear_large_male"	"pel"	"peltol"	"bear_dimin"	"pelfen"	"peltol"	1960	54	36
"s1006"	"nonsocial"	FALSE	"fistol"	"Female"	"female_side"	"test"	"mushroom_large"	"fis"	"fisfen"	"mushroom_dimin"	"fisfen"	"fistol"	1960	54	37
"s1006"	"nonsocial"	TRUE	"wuktol"	"Female"	"male_side"	"test"	"bokchoy_large"	"wuk"	"wuktol"	"bokchoy_dimin"	"wukfen"	"wuktol"	1960	54	38
"s1006"	"nonsocial"	TRUE	"wuktol"	"Female"	"female_side"	"test"	"bokchoy_large"	"wuk"	"wuktol"	"bokchoy_dimin"	"wukfen"	"wuktol"	1960	54	39
"s1006"	"nonsocial"	TRUE	"faltol"	"Female"	"female_side"	"test"	"chair_large"	"fal"	"faltol"	"chair_dimin"	"falfen"	"faltol"	1960	54	40
"s1006"	"nonsocial"	TRUE	"wantol"	"Female"	"female_side"	"test"	"candleholder_large"	"wan"	"wantol"	"candleholder_dimin"	"wanfen"	"wantol"	1960	54	41
"s1006"	"nonsocial"	TRUE	"wantol"	"Female"	"male_side"	"test"	"candleholder_large"	"wan"	"wantol"	"candleholder_dimin"	"wanfen"	"wantol"	1960	54	42
"s1006"	"nonsocial"	TRUE	"riltol"	"Female"	"male_side"	"test"	"gate_large"	"ril"	"riltol"	"gate_dimin"	"rilfen"	"riltol"	1960	54	43
"s1006"	"nonsocial"	FALSE	"rikfen"	"Female"	"male"	"test"	"chair_large"	"rik"	"riktol"	"chair_dimin"	"rikfen"	"riktol"	1960	54	44
"s1006"	"nonsocial"	TRUE	"faltol"	"Female"	"male_side"	"test"	"chair_large"	"fal"	"faltol"	"chair_dimin"	"falfen"	"faltol"	1960	54	45
"s1006"	"nonsocial"	FALSE	"rilfen"	"Female"	"male"	"test"	"gate_large"	"ril"	"riltol"	"gate_dimin"	"rilfen"	"riltol"	1960	54	46
"s1006"	"nonsocial"	FALSE	"wukfen"	"Female"	"female"	"test"	"bokchoy_large"	"wuk"	"wuktol"	"bokchoy_dimin"	"wukfen"	"wuktol"	1960	54	47
"s1006"	"nonsocial"	FALSE	"riktol"	"Female"	"female_side"	"test"	"chair_large"	"rik"	"rikfen"	"chair_dimin"	"rikfen"	"riktol"	1960	54	48
"s1008"	"nonsocial"	TRUE	"wanfek"	"Male"	"male_side"	"test"	"chair_large"	"wan"	"wanfek"	"chair_dimin"	"wanrik"	"wanfek"	1988	26	1
"s1008"	"nonsocial"	FALSE	"tasfek"	"Male"	"female_side"	"test"	"chair_large"	"tas"	"tasrik"	"chair_dimin"	"tasrik"	"tasfek"	1988	26	2
"s1008"	"nonsocial"	FALSE	"wukfek"	"Male"	"female_side"	"test"	"fox_large_male"	"wuk"	"wukrik"	"fox_dimin"	"wukrik"	"wukfek"	1988	26	3
"s1008"	"nonsocial"	FALSE	"tosrik"	"Male"	"male"	"test"	"bokchoy_large"	"tos"	"tosfek"	"bokchoy_dimin"	"tosrik"	"tosfek"	1988	26	4
"s1008"	"nonsocial"	TRUE	"wunfek"	"Male"	"female_side"	"test"	"candleholder_large"	"wun"	"wunfek"	"candleholder_dimin"	"wunrik"	"wunfek"	1988	26	5
"s1008"	"nonsocial"	TRUE	"rulfek"	"Male"	"male_side"	"test"	"bear_large_male"	"rul"	"rulfek"	"bear_dimin"	"rulrik"	"rulfek"	1988	26	6
"s1008"	"nonsocial"	FALSE	"tasrik"	"Male"	"male"	"test"	"chair_large"	"tas"	"tasfek"	"chair_dimin"	"tasrik"	"tasfek"	1988	26	7
"s1008"	"nonsocial"	FALSE	"fisfek"	"Male"	"female_side"	"test"	"mushroom_large"	"fis"	"fisrik"	"mushroom_dimin"	"fisrik"	"fisfek"	1988	26	8
"s1008"	"nonsocial"	FALSE	"rilfek"	"Male"	"male_side"	"test"	"gate_large"	"ril"	"rilrik"	"gate_dimin"	"rilrik"	"rilfek"	1988	26	9
"s1008"	"nonsocial"	FALSE	"falrik"	"Male"	"male"	"test"	"bear_large_male"	"fal"	"falfek"	"bear_dimin"	"falrik"	"falfek"	1988	26	10
"s1008"	"nonsocial"	FALSE	"falfek"	"Male"	"male_side"	"test"	"bear_large_male"	"fal"	"falrik"	"bear_dimin"	"falrik"	"falfek"	1988	26	11
"s1008"	"nonsocial"	FALSE	"wunrik"	"Male"	"female"	"test"	"candleholder_large"	"wun"	"wunfek"	"candleholder_dimin"	"wunrik"	"wunfek"	1988	26	12
"s1008"	"nonsocial"	FALSE	"tosfek"	"Male"	"male_side"	"test"	"bokchoy_large"	"tos"	"tosrik"	"bokchoy_dimin"	"tosrik"	"tosfek"	1988	26	13
"s1008"	"nonsocial"	FALSE	"wanfek"	"Male"	"female_side"	"test"	"chair_large"	"wan"	"wanrik"	"chair_dimin"	"wanrik"	"wanfek"	1988	26	14
