"participant","regular","partnerRegCondition","partnerSensibility","phase","gender","yearOfBirth","age","verb.baseline.reg","irregForm","regForm"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.614,"slone","slined"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.554,"klote","klited"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.733,"skrilt","skrilled"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.658,"nemt","neemed"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.673,"glilt","glilled"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.723,"swurnt","swurned"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.426,"strote","strited"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.54,"zote","zited"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.668,"vurnt","vurned"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.579,"chote","chited"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.723,"jemt","jeemed"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.639,"blurnt","blurned"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.49,"trank","trinked"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.708,"gurnt","gurned"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.688,"skent","skeened"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.653,"klemt","kleemed"
"s6531",FALSE,"increase","sensible","pretest","Male",1977,38,0.683,"thram","thrimmed"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.683,"krent","kreened"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.416,"thept","theeped"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.475,"splode","splided"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.743,"cham","chimmed"
"s6531",TRUE,"increase","sensible","pretest","Male",1977,38,0.554,"brurnt","brurned"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.698,"surnt","surned"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.46,"swote","swited"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.45,"skrank","skrinked"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.678,"premt","preemed"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.584,"skelt","skelled"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.347,"sprode","sprided"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.594,"twank","twinked"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.639,"zelt","zelled"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.678,"squone","squined"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.653,"drelt","drelled"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.426,"dwept","dweeped"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.53,"snote","snited"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.757,"snurnt","snurned"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.693,"slilt","slilled"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.668,"skrurnt","skrurned"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.624,"vank","vinked"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.53,"quang","quinged"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.525,"flelt","fleeled"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.55,"slelt","sleeled"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.733,"chemt","cheemed"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.579,"smank","sminked"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.47,"grank","grinked"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.441,"drept","dreeped"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.619,"glone","glined"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.485,"fode","fided"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.485,"dwang","dwinged"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.772,"fam","fimmed"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.599,"skrone","skrined"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.693,"shrent","shreened"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.634,"schmam","schmimmed"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.728,"gam","gimmed"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.644,"snone","snined"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.629,"gremt","greemed"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.723,"murnt","murned"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.376,"shrode","shrided"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.495,"klode","klided"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.733,"skurnt","skurned"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.515,"vrank","vrinked"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.688,"sprurnt","sprurned"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.673,"dwilt","dwilled"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.416,"strank","strinked"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.718,"trurnt","trurned"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.554,"klelt","kleeled"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.574,"bove","beeved"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.718,"strent","streened"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.663,"nent","neened"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.436,"thode","thided"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.713,"prilt","prilled"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.416,"dwode","dwided"
"s6531",TRUE,"increase","sensible","posttest","Male",1977,38,0.639,"spremt","spreemed"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.401,"splang","splinged"
"s6531",FALSE,"increase","sensible","posttest","Male",1977,38,0.485,"skept","skeeped"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.708,"gurnt","gurned"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.698,"slurnt","slurned"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.683,"thram","thrimmed"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.579,"chote","chited"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.495,"thelt","theeled"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.683,"krent","kreened"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.52,"skang","skinged"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.426,"strote","strited"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.515,"dwam","dwimmed"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.723,"swurnt","swurned"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.356,"swode","swided"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.401,"spang","spinged"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.505,"squote","squited"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.421,"snank","sninked"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.52,"squept","squeeped"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.629,"pote","pited"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.574,"bove","beeved"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.609,"glank","glinked"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.653,"threlt","threlled"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.647,"nank","ninked"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.693,"klilt","klilled"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.574,"plelt","pleeled"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.46,"shrept","shreeped"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.634,"schmam","schmimmed"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.554,"klote","klited"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.554,"klelt","kleeled"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.688,"prurnt","prurned"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.718,"jurnt","jurned"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.673,"dwilt","dwilled"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.668,"vurnt","vurned"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.599,"skrone","skrined"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.485,"dwang","dwinged"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.629,"squent","squeened"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.554,"brurnt","brurned"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.416,"strank","strinked"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.713,"prilt","prilled"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.47,"grank","grinked"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.525,"flelt","fleeled"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.653,"klemt","kleemed"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.673,"glilt","glilled"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.594,"twank","twinked"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.475,"splode","splided"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.579,"smank","sminked"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.54,"zote","zited"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.718,"strent","streened"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.55,"slelt","sleeled"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.406,"squode","squided"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.757,"snurnt","snurned"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.713,"snemt","sneemed"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.436,"thode","thided"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.45,"shang","shinged"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.465,"prang","pringed"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.629,"gremt","greemed"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.579,"smam","smimmed"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.743,"cham","chimmed"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.703,"schmone","schmined"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.416,"dwode","dwided"
"s6532",TRUE,"increase","silly","posttest","Male",1982,33,0.688,"sprurnt","sprurned"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.728,"gam","gimmed"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.45,"skrank","skrinked"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.391,"brove","brived"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.515,"vrank","vrinked"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.55,"brept","breeped"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.426,"dwept","dweeped"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.678,"squone","squined"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.688,"skent","skeened"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.624,"vank","vinked"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.619,"glone","glined"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.619,"stram","strimmed"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.376,"shrode","shrided"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.584,"skelt","skelled"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.49,"trank","trinked"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.723,"jemt","jeemed"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.639,"blurnt","blurned"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.639,"zelt","zelled"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.53,"quang","quinged"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.639,"spremt","spreemed"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.446,"twote","twited"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.733,"skrilt","skrilled"
"s6532",TRUE,"increase","silly","posttest","Male",1982,33,0.723,"murnt","murned"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.658,"nemt","neemed"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.347,"sprode","sprided"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.614,"slone","slined"
"s6532",TRUE,"increase","silly","posttest","Male",1982,33,0.693,"slilt","slilled"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.441,"drept","dreeped"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.53,"snote","snited"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.668,"skrurnt","skrurned"
"s6532",TRUE,"increase","silly","posttest","Male",1982,33,0.718,"trurnt","trurned"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.485,"skept","skeeped"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.401,"splang","splinged"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.733,"chemt","cheemed"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.644,"snone","snined"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.495,"klode","klided"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.46,"swote","swited"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.693,"shrent","shreened"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.663,"nent","neened"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.653,"drelt","drelled"
"s6532",TRUE,"increase","silly","pretest","Male",1982,33,0.772,"vrilt","vrilled"
"s6532",FALSE,"increase","silly","pretest","Male",1982,33,0.416,"thept","theeped"
"s6532",TRUE,"increase","silly","posttest","Male",1982,33,0.733,"skurnt","skurned"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.485,"fode","fided"
"s6532",TRUE,"increase","silly","posttest","Male",1982,33,0.698,"surnt","surned"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.772,"fam","fimmed"
"s6532",FALSE,"increase","silly","posttest","Male",1982,33,0.678,"premt","preemed"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.574,"plelt","pleeled"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.421,"splove","splived"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.647,"nank","ninked"
"s6533",FALSE,"increase","silly","pretest","Female",1994,21,0.515,"dwam","dwimmed"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.733,"skrilt","skrilled"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.446,"twote","twited"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.678,"trelt","trelled"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.688,"prurnt","prurned"
"s6533",FALSE,"increase","silly","pretest","Female",1994,21,0.46,"shrept","shreeped"
"s6533",FALSE,"increase","silly","pretest","Female",1994,21,0.629,"pote","pited"
"s6533",FALSE,"increase","silly","pretest","Female",1994,21,0.579,"chote","chited"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.718,"yilt","yilled"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.562,"grelt","greeled"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.554,"klote","klited"
"s6533",FALSE,"increase","silly","pretest","Female",1994,21,0.619,"stram","strimmed"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.441,"zept","zeeped"
"s6533",FALSE,"increase","silly","pretest","Female",1994,21,0.55,"brept","breeped"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.639,"blurnt","blurned"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.49,"splank","splinked"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.515,"grang","gringed"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.772,"vrilt","vrilled"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.569,"quank","quinked"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.708,"gurnt","gurned"
"s6533",TRUE,"increase","silly","pretest","Female",1994,21,0.401,"spang","spinged"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.366,"vrote","vrited"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.431,"snept","sneeped"
"s6533",TRUE,"increase","silly","posttest","Female",1994,21,0.668,"lelt","lelled"
