"poundGuesses"	"kgGuesses"
1780	807.623
1781	808.076
1782	808.53
1782	808.53
1782	808.53
1783	808.984
1783	808.984
1783	808.984
1784	809.437
1784	809.437
1784	809.437
1785	809.891
1785	809.891
1785	809.891
1785	809.891
1785	809.891
1785	809.891
1785	809.891
1785	809.891
1785	809.891
1785	809.891
1785	809.891
1786	810.345
1786	810.345
1786	810.345
1786	810.345
1787	810.799
1787	810.799
1788	811.252
1789	811.706
1789	811.706
1789	811.706
1789	811.706
1789	811.706
1790	812.16
1790	812.16
1791	812.613
1792	813.067
1793	813.521
1794	813.975
1795	814.428
1795	814.428
1796	814.882
1796	814.882
1797	815.336
1797	815.336
1798	815.789
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1800	816.697
1801	817.151
1801	817.151
1801	817.151
1801	817.151
1802	817.604
1802	817.604
1803	818.058
1803	818.058
1804	818.512
1804	818.512
1804	818.512
1805	818.966
1805	818.966
1805	818.966
1805	818.966
1805	818.966
1807	819.873
1807	819.873
1807	819.873
1808	820.327
1810	821.234
1810	821.234
1810	821.234
1810	821.234
1812	822.142
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1815	823.503
1818	824.864
1818	824.864
1819	825.318
1819	825.318
1820	825.771
1821	826.225
1821	826.225
1822	826.679
1822	826.679
1823	827.132
1823	827.132
1823	827.132
1823	827.132
1823	827.132
1823	827.132
1823	827.132
1823	827.132
1823	827.132
1823	827.132
1823.25	827.246
1824	827.586
1824	827.586
1824	827.586
1824	827.586
1825	828.04
1825	828.04
1825	828.04
1825	828.04
1825	828.04
1825	828.04
1826	828.494
1826	828.494
1826	828.494
1827	828.947
1827	828.947
1829	829.855
1829	829.855
1830	830.309
1830	830.309
1830	830.309
1830	830.309
1831	830.762
1832	831.216
1832	831.216
1833	831.67
1834	832.123
1835	832.577
1835	832.577
1835	832.577
1835	832.577
1835	832.577
1835	832.577
1835	832.577
1835	832.577
1835	832.577
1835	832.577
1835	832.577
1835	832.577
1836	833.031
1836	833.031
1836	833.031
1836	833.031
1836	833.031
1836	833.031
1837	833.485
1839	834.392
1840	834.846
1840	834.846
1840	834.846
1841	835.299
1842	835.753
1842	835.753
1842	835.753
1843	836.207
1843	836.207
1844	836.661
1844	836.661
1844	836.661
1845	837.114
1845	837.114
1845	837.114
1845	837.114
1845	837.114
1845	837.114
1845	837.114
1845	837.114
1847	838.022
1847	838.022
1847	838.022
1847	838.022
1847	838.022
1848	838.475
1848	838.475
1848	838.475
1848	838.475
1849	838.929
1849	838.929
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1850	839.383
1851	839.837
1851	839.837
1851	839.837
1851	839.837
1851	839.837
1851	839.837
1851	839.837
1852	840.29
1852	840.29
1852	840.29
1852	840.29
1852	840.29
1852	840.29
1853	840.744
1853	840.744
1853	840.744
1853	840.744
1853	840.744
1853	840.744
1853	840.744
1854	841.198
1855	841.652
1855	841.652
1855	841.652
1855	841.652
1856	842.105
1856	842.105
1856	842.105
1857	842.559
1857	842.559
1857	842.559
1857	842.559
1859	843.466
1859	843.466
1860	843.92
1860	843.92
1860	843.92
1860	843.92
1860	843.92
1860	843.92
1860	843.92
1863	845.281
1863	845.281
1863	845.281
1864	845.735
1864	845.735
1864	845.735
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1865	846.189
1867	847.096
1867	847.096
1867	847.096
1867	847.096
1867	847.096
1868	847.55
1869	848.004
1869	848.004
1869	848.004
1870	848.457
1870	848.457
1870	848.457
1872	849.365
1872	849.365
1872	849.365
1872	849.365
1872	849.365
1873	849.819
1873	849.819
1873	849.819
1874	850.272
1874	850.272
1874	850.272
1874	850.272
1874	850.272
1874	850.272
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1875	850.726
1876	851.18
1876	851.18
1876	851.18
1876	851.18
1876	851.18
1876	851.18
1876	851.18
1878	852.087
1878	852.087
1879	852.541
1879	852.541
1880	852.995
1880	852.995
1882	853.902
1883	854.356
1885	855.263
1885	855.263
1886	855.717
1886	855.717
1886	855.717
1887	856.171
1888	856.624
1888	856.624
1890	857.532
1890	857.532
1890	857.532
1890	857.532
1890	857.532
1890	857.532
1890	857.532
1892	858.439
1892	858.439
1892	858.439
1892	858.439
1893	858.893
1893	858.893
1893	858.893
1894	859.347
1895	859.8
1895	859.8
1895	859.8
1895	859.8
1895	859.8
1895	859.8
1895.5	860.027
1896	860.254
1896	860.254
1896	860.254
1896	860.254
1896	860.254
1896	860.254
1896	860.254
1896	860.254
1897	860.708
1897	860.708
1897	860.708
1897	860.708
1897.4	860.889
1898	861.162
1899	861.615
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1900	862.069
1911	867.06
1915	868.875
1918	870.236
1918	870.236
1920	871.143
1921	871.597
1921	871.597
1922	872.051
1922	872.051
1923	872.505
1923	872.505
1923	872.505
1925	873.412
1926	873.866
1927	874.319
1927	874.319
1927	874.319
1928	874.773
1929	875.227
1935	877.949
1935	877.949
1935	877.949
1936	878.403
1942	881.125
1942	881.125
1943	881.579
1943	881.579
1943	881.579
1945	882.486
1946	882.94
1947	883.394
1948	883.848
1949	884.301
1949	884.301
1949	884.301
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1950	884.755
1951	885.209
1951	885.209
1952	885.662
1952	885.662
1952	885.662
1953	886.116
1953	886.116
1953	886.116
1953	886.116
1954	886.57
1954	886.57
1955	887.024
1955	887.024
1956	887.477
1956	887.477
1956	887.477
1956	887.477
1956	887.477
1956	887.477
1956	887.477
1956.75	887.818
1957	887.931
1958	888.385
1958	888.385
1958	888.385
1959	888.838
1962	890.2
1963	890.653
1963	890.653
1963	890.653
1963	890.653
1963	890.653
1964	891.107
1964	891.107
1965	891.561
1965	891.561
1966	892.015
1968	892.922
1968	892.922
1969	893.376
1969	893.376
1969	893.376
1971	894.283
1972	894.737
1973	895.191
1974	895.644
1974	895.644
1974	895.644
1974	895.644
1975	896.098
1975	896.098
1976	896.552
1976	896.552
1976	896.552
1976	896.552
1977	897.005
1977	897.005
1978	897.459
1978	897.459
1978.5	897.686
1980	898.367
1980	898.367
1980	898.367
1980	898.367
1980	898.367
1980	898.367
1981	898.82
1981	898.82
1981	898.82
1982	899.274
1982	899.274
1982	899.274
1983	899.728
1983	899.728
1983	899.728
1983	899.728
1983	899.728
1984	900.181
1984	900.181
1984	900.181
1984	900.181
1984	900.181
1984	900.181
1985	900.635
1985	900.635
1985	900.635
1985	900.635
1985	900.635
1985	900.635
1985	900.635
1986	901.089
1986	901.089
1987	901.543
1987	901.543
1987	901.543
1987	901.543
1987	901.543
1988	901.996
1988	901.996
1989	902.45
1989	902.45
1989	902.45
1989	902.45
1991	903.358
1991	903.358
1992	903.811
1994	904.719
1994	904.719
1995	905.172
1997	906.08
1998	906.534
1998	906.534
1999	906.987
1999	906.987
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2000	907.441
2001	907.895
2001	907.895
2001	907.895
2001	907.895
2001	907.895
2001	907.895
2001	907.895
2002	908.348
2002	908.348
2004	909.256
2004	909.256
2005	909.71
2005	909.71
2006	910.163
2007	910.617
2007	910.617
2008	911.071
2011	912.432
2012	912.886
2012	912.886
2012	912.886
2013	913.339
2014	913.793
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015	914.247
2015.4	914.428
2017	915.154
2017	915.154
2018	915.608
2019	916.062
2020	916.515
2020	916.515
2021	916.969
2022	917.423
2024	918.33
2025	918.784
2025	918.784
2032	921.96
2033	922.414
2034	922.868
2034	922.868
2036	923.775
2037	924.229
2041	926.044
2044	927.405
2045	927.858
2045	927.858
2048	929.22
2050	930.127
2050	930.127
2050	930.127
2050	930.127
2050	930.127
2050	930.127
2050	930.127
2050	930.127
2050	930.127
2054	931.942
2055	932.396
2058	933.757
2064	936.479
2065	936.933
2065	936.933
2065	936.933
2066	937.387
2066	937.387
2066	937.387
2067	937.84
2073	940.563
2073	940.563
2075	941.47
2075	941.47
2075	941.47
2078	942.831
2080	943.739
2083	945.1
2085	946.007
2085	946.007
2089	947.822
2094	950.091
2095	950.544
2099.25	952.473
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2100	952.813
2102	953.721
2103	954.174
2105	955.082
2105	955.082
2105	955.082
2105	955.082
2107	955.989
2107	955.989
2107	955.989
2107	955.989
2110	957.35
2111	957.804
2111	957.804
2111	957.804
2112	958.258
2113	958.711
2114	959.165
2114	959.165
2115	959.619
2115	959.619
2115	959.619
2117	960.526
2117	960.526
2120	961.887
2121	962.341
2121	962.341
2121	962.341
2122	962.795
2123	963.249
2123	963.249
2123	963.249
2125	964.156
2125	964.156
2125	964.156
2125	964.156
2126	964.61
2126	964.61
2126	964.61
2128	965.517
2128	965.517
2130	966.425
2130	966.425
2130	966.425
2130	966.425
2130	966.425
2131	966.878
2132	967.332
2132	967.332
2133	967.786
2134	968.24
2134	968.24
2135	968.693
2135	968.693
2136	969.147
2136	969.147
2136	969.147
2137	969.601
2137	969.601
2137	969.601
2137	969.601
2138	970.054
2140	970.962
2142	971.869
2142	971.869
2143	972.323
2145	973.23
2145	973.23
2145	973.23
2145	973.23
2145	973.23
2145	973.23
2145	973.23
2146	973.684
2146	973.684
2147	974.138
2147	974.138
2148	974.592
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2150	975.499
2151	975.953
2152	976.407
2153	976.86
2153	976.86
2154	977.314
2156	978.221
2156	978.221
2156	978.221
2156	978.221
2157	978.675
2157	978.675
2157	978.675
2158	979.129
2158	979.129
2158	979.129
2159	979.583
2159	979.583
2160	980.036
2160	980.036
2161	980.49
2163	981.397
2163	981.397
2163	981.397
2164	981.851
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2165	982.305
2167	983.212
2167	983.212
2167	983.212
2167	983.212
2168	983.666
2168	983.666
2172	985.481
2173	985.935
2173	985.935
2174	986.388
2175	986.842
2177	987.75
2178	988.203
2178	988.203
