"participant","gender","yearOfBirth","age","phase","category","sensibility","partnerRegCondition","item.reg.mean","strong.past","weak.past","response","regular"
"s6542","Male",1992,23,"posttest","burnt","sensible","increase",0.639,"blurnt","blurned","blurnt",FALSE
"s6542","Male",1992,23,"posttest","drove","sensible","increase",0.475,"splode","splided","splode",FALSE
"s6542","Male",1992,23,"posttest","burnt","sensible","increase",0.723,"swurnt","swurned","swurned",TRUE
"s6542","Male",1992,23,"posttest","drove","sensible","increase",0.614,"slone","slined","slined",TRUE
"s6542","Male",1992,23,"posttest","burnt","sensible","increase",0.688,"prurnt","prurned","prurnt",FALSE
"s6542","Male",1992,23,"posttest","sang","sensible","increase",0.619,"stram","strimmed","stram",FALSE
"s6542","Male",1992,23,"posttest","drove","sensible","increase",0.391,"brove","brived","brove",FALSE
"s6542","Male",1992,23,"posttest","sang","sensible","increase",0.421,"snank","sninked","sninked",TRUE
"s6542","Male",1992,23,"posttest","drove","sensible","increase",0.703,"schmone","schmined","schmined",TRUE
"s6542","Male",1992,23,"posttest","kept","sensible","increase",0.46,"shrept","shreeped","shreeped",TRUE
"s6542","Male",1992,23,"posttest","drove","sensible","increase",0.554,"klote","klited","klited",TRUE
"s6542","Male",1992,23,"posttest","burnt","sensible","increase",0.673,"glilt","glilled","glilled",TRUE
"s6542","Male",1992,23,"posttest","kept","sensible","increase",0.653,"klemt","kleemed","klemt",FALSE
"s6542","Male",1992,23,"posttest","sang","sensible","increase",0.609,"glank","glinked","glinked",TRUE
"s6542","Male",1992,23,"posttest","burnt","sensible","increase",0.718,"jurnt","jurned","jurned",TRUE
"s6542","Male",1992,23,"posttest","burnt","sensible","increase",0.733,"skrilt","skrilled","skrilled",TRUE
"s6542","Male",1992,23,"posttest","kept","sensible","increase",0.416,"thept","theeped","theeped",TRUE
"s6542","Male",1992,23,"posttest","burnt","sensible","increase",0.653,"threlt","threlled","threlled",TRUE
"s6542","Male",1992,23,"posttest","burnt","sensible","increase",0.668,"vurnt","vurned","vurnt",FALSE
"s6542","Male",1992,23,"posttest","kept","sensible","increase",0.713,"snemt","sneemed","sneemed",TRUE
"s6542","Male",1992,23,"posttest","kept","sensible","increase",0.629,"squent","squeened","squeened",TRUE
"s6542","Male",1992,23,"posttest","drove","sensible","increase",0.629,"pote","pited","pited",TRUE
"s6542","Male",1992,23,"posttest","sang","sensible","increase",0.49,"trank","trinked","trank",FALSE
"s6542","Male",1992,23,"posttest","sang","sensible","increase",0.647,"nank","ninked","ninked",TRUE
"s6542","Male",1992,23,"posttest","kept","sensible","increase",0.723,"jemt","jeemed","jemt",FALSE
"s6542","Male",1992,23,"posttest","sang","sensible","increase",0.515,"dwam","dwimmed","dwimmed",TRUE
"s6542","Male",1992,23,"posttest","kept","sensible","increase",0.574,"plelt","pleeled","plelt",FALSE
"s6542","Male",1992,23,"posttest","burnt","sensible","increase",0.772,"vrilt","vrilled","vrilled",TRUE
"s6542","Male",1992,23,"posttest","sang","sensible","increase",0.401,"spang","spinged","spinged",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.52,"skang","skinged","skang",FALSE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.658,"nemt","neemed","nemt",FALSE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.401,"spang","spinged","spang",FALSE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.574,"plelt","pleeled","pleeled",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.614,"slone","slined","slone",FALSE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.639,"blurnt","blurned","blurned",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.554,"klote","klited","klited",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.579,"smam","smimmed","smimmed",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.505,"squote","squited","squote",FALSE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.708,"gurnt","gurned","gurned",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.446,"twote","twited","twote",FALSE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.723,"swurnt","swurned","swurned",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.683,"thram","thrimmed","thrimmed",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.647,"nank","ninked","nank",FALSE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.723,"jemt","jeemed","jeemed",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.475,"splode","splided","splided",TRUE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.772,"vrilt","vrilled","vrilled",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.579,"chote","chited","chited",TRUE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.733,"skrilt","skrilled","skrilled",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.391,"brove","brived","brove",FALSE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.609,"glank","glinked","glinked",TRUE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.718,"jurnt","jurned","jurnt",FALSE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.619,"stram","strimmed","stram",FALSE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.688,"prurnt","prurned","prurnt",FALSE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.495,"thelt","theeled","theeled",TRUE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.629,"squent","squeened","squeened",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.406,"squode","squided","squided",TRUE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.673,"glilt","glilled","glilled",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.465,"prang","pringed","prang",FALSE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.703,"schmone","schmined","schmined",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.426,"strote","strited","strote",FALSE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.653,"threlt","threlled","threlled",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.49,"trank","trinked","trinked",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.54,"zote","zited","zote",FALSE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.713,"snemt","sneemed","sneemed",TRUE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.693,"klilt","klilled","klilled",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.515,"dwam","dwimmed","dwimmed",TRUE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.55,"brept","breeped","breeped",TRUE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.683,"krent","kreened","kreened",TRUE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.688,"skent","skeened","skeened",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.525,"flelt","fleeled","fleeled",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.743,"cham","chimmed","chimmed",TRUE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.356,"swode","swided","swode",FALSE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.594,"twank","twinked","twinked",TRUE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.46,"shrept","shreeped","shrept",FALSE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.401,"splang","splinged","splinged",TRUE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.668,"vurnt","vurned","vurned",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.421,"snank","sninked","snank",FALSE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.426,"dwept","dweeped","dweeped",TRUE
"s6543","Male",1991,24,"pretest","sang","sensible","increase",0.45,"shang","shinged","shinged",TRUE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.653,"klemt","kleemed","kleemed",TRUE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.485,"fode","fided","fode",FALSE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.554,"brurnt","brurned","brurned",TRUE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.45,"skrank","skrinked","skrank",FALSE
"s6543","Male",1991,24,"pretest","drove","sensible","increase",0.629,"pote","pited","pited",TRUE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.52,"squept","squeeped","squeeped",TRUE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.485,"dwang","dwinged","dwinged",TRUE
"s6543","Male",1991,24,"pretest","burnt","sensible","increase",0.698,"slurnt","slurned","slurnt",FALSE
"s6543","Male",1991,24,"pretest","kept","sensible","increase",0.416,"thept","theeped","thept",FALSE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.376,"shrode","shrided","shrode",FALSE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.624,"vank","vinked","vinked",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.639,"spremt","spreemed","spreemed",TRUE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.46,"swote","swited","swited",TRUE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.53,"quang","quinged","quang",FALSE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.713,"prilt","prilled","prilled",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.663,"nent","neened","neened",TRUE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.688,"sprurnt","sprurned","sprurned",TRUE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.634,"schmam","schmimmed","schmimmed",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.733,"chemt","cheemed","cheemed",TRUE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.673,"dwilt","dwilled","dwilled",TRUE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.772,"fam","fimmed","fimmed",TRUE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.47,"grank","grinked","grinked",TRUE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.574,"bove","beeved","bove",FALSE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.619,"glone","glined","glined",TRUE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.495,"klode","klided","klode",FALSE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.416,"strank","strinked","strinked",TRUE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.698,"surnt","surned","surned",TRUE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.723,"murnt","murned","murned",TRUE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.584,"skelt","skelled","skelt",FALSE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.733,"skurnt","skurned","skurned",TRUE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.757,"snurnt","snurned","snurned",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.485,"skept","skeeped","skept",FALSE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.718,"trurnt","trurned","trurned",TRUE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.599,"skrone","skrined","skrined",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.678,"premt","preemed","preemed",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.629,"gremt","greemed","greemed",TRUE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.579,"smank","sminked","sminked",TRUE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.644,"snone","snined","snined",TRUE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.53,"snote","snited","snote",FALSE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.653,"drelt","drelled","drelt",FALSE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.693,"slilt","slilled","slilled",TRUE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.668,"skrurnt","skrurned","skrurned",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.441,"drept","dreeped","dreeped",TRUE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.728,"gam","gimmed","gam",FALSE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.554,"klelt","kleeled","kleeled",TRUE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.678,"squone","squined","squone",FALSE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.347,"sprode","sprided","sprided",TRUE
"s6543","Male",1991,24,"posttest","burnt","sensible","increase",0.639,"zelt","zelled","zelled",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.693,"shrent","shreened","shreened",TRUE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.718,"strent","streened","streened",TRUE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.436,"thode","thided","thode",FALSE
"s6543","Male",1991,24,"posttest","sang","sensible","increase",0.515,"vrank","vrinked","vrank",FALSE
"s6543","Male",1991,24,"posttest","drove","sensible","increase",0.416,"dwode","dwided","dwode",FALSE
"s6543","Male",1991,24,"posttest","kept","sensible","increase",0.55,"slelt","sleeled","sleeled",TRUE
"s6544","Female",1990,25,"pretest","sang","silly","increase",0.465,"prang","pringed","prang",FALSE
"s6544","Female",1990,25,"pretest","burnt","silly","increase",0.653,"threlt","threlled","threlled",TRUE
"s6544","Female",1990,25,"pretest","burnt","silly","increase",0.708,"gurnt","gurned","gurned",TRUE
"s6544","Female",1990,25,"pretest","sang","silly","increase",0.49,"trank","trinked","trank",FALSE
"s6544","Female",1990,25,"pretest","kept","silly","increase",0.688,"skent","skeened","skent",FALSE
"s6544","Female",1990,25,"pretest","sang","silly","increase",0.52,"skang","skinged","skang",FALSE
"s6544","Female",1990,25,"pretest","drove","silly","increase",0.426,"strote","strited","strote",FALSE
"s6544","Female",1990,25,"pretest","kept","silly","increase",0.52,"squept","squeeped","squeeped",TRUE
"s6544","Female",1990,25,"pretest","kept","silly","increase",0.723,"jemt","jeemed","jemt",FALSE
"s6544","Female",1990,25,"pretest","burnt","silly","increase",0.673,"glilt","glilled","glilt",FALSE
"s6544","Female",1990,25,"pretest","sang","silly","increase",0.579,"smam","smimmed","smam",FALSE
"s6544","Female",1990,25,"pretest","drove","silly","increase",0.505,"squote","squited","squited",TRUE
"s6544","Female",1990,25,"pretest","sang","silly","increase",0.45,"shang","shinged","shang",FALSE
"s6544","Female",1990,25,"pretest","drove","silly","increase",0.629,"pote","pited","pote",FALSE
"s6544","Female",1990,25,"pretest","sang","silly","increase",0.619,"stram","strimmed","stram",FALSE
"s6544","Female",1990,25,"pretest","kept","silly","increase",0.46,"shrept","shreeped","shreeped",TRUE
"s6544","Female",1990,25,"pretest","drove","silly","increase",0.475,"splode","splided","splided",TRUE
"s6544","Female",1990,25,"pretest","drove","silly","increase",0.579,"chote","chited","chote",FALSE
"s6544","Female",1990,25,"pretest","kept","silly","increase",0.55,"brept","breeped","breeped",TRUE
"s6544","Female",1990,25,"pretest","kept","silly","increase",0.574,"plelt","pleeled","pleeled",TRUE
"s6544","Female",1990,25,"pretest","burnt","silly","increase",0.733,"skrilt","skrilled","skrilled",TRUE
"s6544","Female",1990,25,"pretest","burnt","silly","increase",0.772,"vrilt","vrilled","vrilled",TRUE
"s6544","Female",1990,25,"pretest","burnt","silly","increase",0.693,"klilt","klilled","klilled",TRUE
"s6544","Female",1990,25,"pretest","drove","silly","increase",0.554,"klote","klited","klited",TRUE
"s6544","Female",1990,25,"pretest","kept","silly","increase",0.495,"thelt","theeled","theeled",TRUE
"s6544","Female",1990,25,"pretest","sang","silly","increase",0.683,"thram","thrimmed","thram",FALSE
